VaryasyonID,StokKodu,Barkod,StokAdedi
21713,MSP-10000-39,9000451768,4
21734,SST-397,8681406516054,14
22029,SST-330,8681406516030,17
22335,RBN-6012,8681406521201,17
30239,SST-830,9000524214,49
26712,SST-1483,8681406531071,1
23287,SST-1013,9000437176,48
24887,FDS-8127-2,9000454460,41
25827,NYM-652,8681406525599,2
26040,ECY-587,8681406513862,28
26045,ECY-595,8681406514197,0
26061,ECY-590,8681406513992,0
26195,001-018049,8696722649157,0
26201,001-018260,8696722846952,5
26222,ECY-643-1,8681406516214,0
26598,230-000392,8680570124805,2
26645,ECY-645,8681406519116,1
26711,DLD-6019-2,8681406520051,2
27042,IFN-5803-1,8681406520495,1
27163,001-000036,8680570447881,3
27289,001-018991,8680570235051,5
27298,IFN-1008,8681406523786,1
27401,IFN-5804-5,8681406521027,3
28296,DGL-7222,869000002896,2
28361,ECY-654-1,8681406526060,0
28364,ECY-653,8681406526015,0
28368,ECY-652,8681406525988,1
28384,SST-294,8681406526275,4
28849,PSN-3166,8681406527951,0
29003,NBL-1064,8681406527845,11
29002,NBL-1064,8681406527838,5
29031,IFN-2004,8681406527470,1
29046,SST-371,8681406527272,3
29064,ECY-659,8681406528354,3
29162,PSN-4166,8681406529443,1
29359,SST-6510-1,9000504091,45
29449,"SST-349 ",9000503841,48
29468,SST-961,8681406530661,8
29566,SST-725,9000504168,48
29658,IFN-2020,8681406529832,2
29657,IFN-2020,8681406529825,7
29661,IFN-2018,8681406519338,3
29662,IFN-2018,8681406519345,4
29674,IFN-2016,8681406519505,1
30000,PSN-3250,8681406531606,3
30024,PSN-3120,8681406531385,9
30055,SST-776,9000437635,24
30063,SST-367,9000448332,39
30084,PSN-5055,8681406532160,4
30085,PSN-6062,8681406532146,1
30172,VNS-100-3,8681406530869,3
30173,VNS-100-1,8681406530753,4
30182,VNS-145-1,8681406530968,6
30206,IFN-2032,8681406531248,1
30215,IFN-2031,8681406531217,0
30225,IFN-2028,8681406531101,7
20041,NBB-4599,8693948532294,2
20567,VNS-8100-2,8681406511974,93
20566,VNS-8100-2,8681406511981,155
20565,VNS-8100-2,8681406511998,26
20625,ECY-517,8681406506437,0
20872,LNT-8022-4,8681078446215,4
21024,ECY-626,8681406508356,0
21198,LNT-8022-2,8681078446499,11
21734,SST-397,8681406516054,14
21929,001-091021,8680570176026,0
21984,SST-315-2,8681406533082,8
21992,SST-309,8681406516139,18
22029,SST-330,8681406516030,16
22215,SST-775,9000437625,48
22317,001-018141,8696722803870,2
22374,CH0117,8681406513176,1
22462,001-018051,8696722402516,9
22469,001-018052-1,8696722649454,1
22804,MRN-1460,9000452442,48
22953,MRN-1675,9000452540,1
22951,MRN-1675,9000452538,0
22952,MRN-1675,9000452539,0
22954,MRN-1675,9000452541,0
23122,TK-0060-2,9000450691,37
23198,SST-308,8681406516375,15
23852,FDS-8027,9000454072,46
24299,FDS-8132,9000454299,48
24908,FDS-8139-2,9000454305,31
24912,FDS-8127-1,9000454457,31
25911,DLD-5005,8681406515088,4
25970,FML-353,8681406511707,0
25971,FML-354,8681406511714,0
25972,FML-355,8681406511721,6
25976,DLD-5045,8681406515033,11
26040,ECY-587,8681406513862,26
26084,ECY-639,8681406514784,3
26094,ECY-640,8681406514845,1
26099,ECY-638,8681406514746,2
26102,ECY-630,8681406514289,4
26201,001-018260,8696722846952,4
26205,001-018564,8680570131919,5
26561,001-018790,8680570201292,6
26584,ECY-643-2,8681406519567,0
26647,ECY-645,8681406519130,1
27423,001-018050,8696722402394,4
27013,IFN-5803-3,8681406520556,18
27033,IFN-5803-2,8681406520518,35
27041,IFN-5803-1,8681406520488,1
27120,ECY-644-2,8681406522437,8
27345,DLD-7013,8681406524622,3
27359,DLD-7017,8681406524905,1
27386,CH-0334-5,8681406524028,0
27396,001-018990,8680570235037,1
27402,IFN-5804-5,8681406521034,5
27405,001-018812,8680570209168,0
27412,001-018988,8680570234399,2
27419,001-018584,8680570141956,1
27421,001-018584,8680570141970,2
27433,ECY-597,8681406514234,13
27468,MCT-5015-1,242428493440,50
28111,ECY-519,8681406525100,14
28112,ECY-519,8681406525117,11
28365,ECY-653,8681406526022,1
28493,001-018795,8680570202008,1
28632,LNT-8039-2,8681078460259,1
28813,4900-IND,242964499396,0
28869,PSN-3182,8681406528019,19
28922,SST-297,8681406530999,7
28927,SST-298,243716499833,47
28963,SST-344,8681406527296,5
28998,IFN-2001,8681406527357,3
29003,NBL-1064,8681406527845,7
29002,NBL-1064,8681406527838,5
29016,NBL-1059,8681406527654,7
29024,IFN-2005,8681406527531,14
29023,IFN-2005,8681406527524,17
29031,IFN-2004,8681406527470,0
29032,IFN-2004,8681406527487,7
29035,DRY-277,8681406505027,1
29051,PSN-4122,8681406528064,10
29050,PSN-4122,8681406528057,8
29072,IFN-2010,8681406528439,1
29071,IFN-2010,8681406528422,1
29154,PSN-4162,8681406529399,11
29160,PSN-4166,8681406529429,10
29161,PSN-4166,8681406529436,11
29162,PSN-4166,8681406529443,10
29163,PSN-4104,8681406529177,10
29242,IFN-1064,8681406529054,5
29253,DGN-5307-2,8681406529740,1
29255,DGN-5307-4,8681406529771,8
29312,SST-14,9000503777,48
29332,SST-3018,9000504057,48
29449,"SST-349 ",9000503841,49
29468,SST-961,8681406530661,9
29478,SST-915,8681406530715,12
29503,SST-710,9000503987,48
29578,SST-614,9000503956,49
29585,ECY-654-2,8681406529719,0
29587,ECY-654-2,8681406529733,6
29658,IFN-2020,8681406529832,1
29661,IFN-2018,8681406519338,2
29669,IFN-2019,8681406529795,0
29672,IFN-2016,8681406519482,5
29673,IFN-2016,8681406519499,3
29695,IFN-2017,8681406519543,0
29954,PSN-4223,8681406531934,9
29976,PSN-3207,8681406531477,9
29981,PSN-4260,8681406532092,7
29982,PSN-4260,8681406532108,8
29987,PSN-3276,8681406531699,2
30041,SST-315-1,8681406533068,33
30062,SST-367,8681406533099,30
30063,SST-367,8681406533105,30
30084,PSN-5055,8681406532160,2
30161,VNS-300-1,8681406530913,3
30164,VNS-300-1,8681406530944,3
30182,VNS-145-1,8681406530968,5
30233,SST-319-2,9000521780,50
19679,DNR-9338,8681406504716,1
19895,SST-755,9000437548,46
20135,ECY-101,9000450755,0
20266,DLD-5044,8681406512315,15
20470,NBL-1019,8681406512926,3
20567,VNS-8100-2,8681406511974,87
20566,VNS-8100-2,8681406511981,152
20565,VNS-8100-2,8681406511998,23
20592,ECY-515,8681406507724,8
20624,ECY-517,8681406506420,3
20755,TKT-104,8681406502729,4
20751,TKT-104,8681406502699,1
20795,TKT-101,8681406526244,0
21197,LNT-8022-2,8681078446505,5
21719,MSP-10000-46,9000451774,2
21734,SST-397,8681406516054,12
21779,ECY-616,9000439305,0
21996,001-018281,8696722848574,5
22020,SST-074,9000437314,2
22029,SST-330,8681406516030,14
22235,SST-750,9000437516,40
22252,SST-751,9000437533,49
22312,DLD-7007,8681406524295,0
22318,001-018141,8696722803887,1
22371,001-091019,8680570175968,2
22469,001-018052-1,8696722649454,0
22652,SST-101,9000451121,19
22656,SST-452,9000437423,45
22838,MRN-1565,9000452461,49
22872,MRN-1612,9000452487,41
22992,SST-346,8681406516115,11
23132,TK-0148-1,9000450647,34
23198,SST-308,8681406516375,14
23210,SST-333-1,8681406519628,17
23838,FDS-8075,9000454058,46
23859,FDS-8037,9000454091,38
24077,FDS-8096-2,9000454325,49
24287,FDS-8005,9000454175,42
24906,FDS-8139-2,9000454303,14
24913,FDS-8127-1,9000454458,23
25652,FDS-8091,9000454029,45
25664,FDS-8058,9000453933,49
25661,FDS-8058,9000453930,49
25910,DLD-5005,8681406515071,1
25970,FML-353,8681406511707,1
25971,FML-354,8681406511714,1
25972,FML-355,8681406511721,7
26015,FML-348,8681406511509,14
26041,ECY-587,8681406513879,29
26094,ECY-640,8681406514845,0
26096,ECY-638,8681406514715,2
26102,ECY-630,8681406514289,3
26171,ECY-632-1,8681406514395,1
26196,001-018049,8696722649164,0
26199,001-018220,8696722830319,1
26200,001-018220,8696722830326,5
26202,001-018260,8696722846969,13
26204,001-018564,8680570131926,4
26207,001-018564,8680570131896,1
26536,DLD-5002-2,239593483253,15
26563,283-000116,6923413845508,11
26591,VNS-8260,8681406519000,3
26647,ECY-645,8681406519130,0
26711,DLD-6019-2,8681406520051,1
26719,SST-945-1,8681406519734,4
26923,SST-900,8681406519642,6
27013,IFN-5803-3,8681406520556,17
27135,IFN-5804-2,8681406520907,6
27307,IFN-1017,8681406523878,6
27401,IFN-5804-5,8681406521027,4
27435,ECY-597,8681406514258,13
28113,ECY-519,8681406525124,12
28115,ECY-598,8681406516078,5
28117,ECY-598,8681406525049,7
28363,ECY-654-1,8681406526084,0
28369,ECY-652,8681406525995,1
28637,LNT-8039-3,8681078456948,4
28663,SST-331-2,8681406530647,3
28694,001-018052-2,8696722649553,4
28813,4900-IND,242964499396,1
28868,PSN-3182,8681406528002,21
28869,PSN-3182,8681406528019,18
28874,PSN-4126,8681406528170,19
28875,PSN-4126,8681406528187,20
28873,PSN-4126,8681406529290,18
28886,PSN-4127,8681406528200,13
28910,SST-1475,243708499805,49
28962,IFN-1030,8681406527227,2
28986,IFN-2000,8681406527319,1
28992,IFN-2002,8681406527418,0
29003,NBL-1064,8681406527845,6
29002,NBL-1064,8681406527838,4
29011,NBL-1061,8681406527722,4
29016,NBL-1059,8681406527654,6
29020,IFN-2007,8681406527616,9
29032,IFN-2004,8681406527487,3
29052,PSN-4122,8681406528071,5
29054,PSN-4181,8681406528088,9
29092,SST-347,8681406528729,7
29138,PSN-4180,8681406529481,5
29145,PSN-4101,8681406529207,10
29146,PSN-4101,8681406529214,13
29147,PSN-4101,8681406529221,10
29151,PSN-4142,8681406529337,13
29152,PSN-4142,8681406529349,13
29153,PSN-4142,8681406529351,13
29163,PSN-4104,8681406529177,9
29164,PSN-4104,8681406529184,3
29242,IFN-1064,8681406529054,6
29271,NBL-1066,8681406529542,12
29276,NBL-1065,8681406529511,15
29366,SST-6515,9000504094,49
29382,SST-6505,9000504082,46
29396,"SST-6555 ",9000504114,48
29488,SST-641,8681406531064,7
29553,SST-833,9000504032,39
29658,IFN-2020,8681406529832,0
29659,IFN-2020,8681406529849,1
29657,IFN-2020,8681406529825,5
29663,IFN-2021,8681406529856,6
29664,IFN-2021,8681406529863,3
29666,IFN-2026,8681406530005,4
29672,IFN-2016,8681406519482,0
29673,IFN-2016,8681406519499,0
29674,IFN-2016,8681406519505,0
29958,PSN-3201,8681406531415,1
29959,PSN-3261,8681406533273,29
29966,PSN-4226,8681406531996,8
29968,PSN-3222,8681406531514,1
29995,PSN-3275,8681406531668,0
29996,PSN-3275,8681406531675,5
29997,PSN-3275,8681406531682,2
30002,PSN-4252,8681406532047,9
30023,PSN-3120,8681406531378,9
30243,SST-360,9000504142,49
30163,VNS-300-1,8681406530937,8
30164,VNS-300-1,8681406530944,4
30166,VNS-100-4,8681406530883,5
30170,VNS-100-3,8681406530845,7
30172,VNS-100-3,8681406530869,2
30173,VNS-100-1,8681406530753,3
30174,VNS-100-1,8681406530760,1
30175,VNS-100-1,8681406530777,13
30204,IFN-2034,8681406531347,8
30226,IFN-2028,8681406531118,0
30231,SST-319-1,9000521778,45
30235,PSN-5062,8681406532184,1
19659,DNR-5016,8681406504839,2
19714,001-000376,8696722280350,0
19854,OTS-3006,8698965512038,1
19901,SST-755,9000437554,48
19997,5002-D26,9000447194,0
20267,DLD-5044,8681406512322,0
20470,NBL-1019,8681406512926,2
20567,VNS-8100-2,8681406511974,84
20565,VNS-8100-2,8681406511998,13
20755,TKT-104,8681406502729,3
20789,TKT-100,8681406502897,14
20800,TKT-102,8681406502828,1
20796,TKT-102,8681406502781,11
21197,LNT-8022-2,8681078446505,4
21558,001-018857,8680570214957,2
21559,001-018857,8680570214940,1
21734,SST-397,8681406516054,10
21784,OTS-8460-2,8698965533330,2
21814,OZK-41062,8691221121333,1
21867,OTS-8480-3,8698965536560,2
21877,OTS-8480-1,9000503709,2
22015,001-018563,8680570131872,1
22311,DLD-7007,8681406524288,2
22319,001-018141,8680570451307,3
22335,RBN-6012,8681406521201,12
22339,001-091072,8680570258456,0
22404,VNS-2230-5,8681406508660,1
22462,001-018051,8696722402516,8
22468,001-018052-1,8696722649461,3
22551,TK-0922,9000450638,20
22652,SST-101,9000451121,21
22992,SST-346,8681406516115,10
22993,SST-346,8681406516122,11
23225,SST-809,9000437235,44
23257,MRN-135,9000452765,28
23265,MRN-120,9000452759,40
23715,MCT-1002,9000439938,14
24303,FDS-8125,9000454271,47
24885,FDS-8131,9000454298,44
24907,FDS-8139-2,9000454304,19
24906,FDS-8139-2,9000454303,10
25338,FDS-8083-2,9000454356,48
25678,FDS-8063-2,9000453975,42
25686,FDS-8080-1,9000454344,49
25827,NYM-652,8681406525599,3
25979,DLD-5045,8681406515064,14
26042,ECY-587,8681406513886,22
26041,ECY-587,8681406513879,27
26083,ECY-639,8681406514777,4
26102,ECY-630,8681406514289,2
26101,ECY-630,8681406514272,12
26100,ECY-630,8681406514265,12
26198,001-018220,8696722830302,3
26199,001-018220,8696722830319,2
26200,001-018220,8696722830326,2
26202,001-018260,8696722846969,12
26204,001-018564,8680570131926,3
26223,ECY-643-1,8681406516221,1
26224,ECY-643-1,8681406516238,0
26444,MSP-105135,8681406517914,7
26561,001-018790,8680570201292,5
26535,DLD-5002-2,239593483252,8
26915,230-000392,8680570124812,0
26708,DLD-6019-2,8681406520020,7
26711,DLD-6019-2,8681406520051,2
26761,NBL-1039,8681406521621,7
26762,NBL-1039,8681406521638,13
26763,NBL-1039,8681406521645,14
26764,NBL-1039,8681406521652,7
26830,001-018368,8680570093408,0
26906,ECY-647,8681406521805,5
26924,SST-940,8681406519659,9
26926,SST-333-2,8681406522192,8
27013,IFN-5803-3,8681406520556,16
27033,IFN-5803-2,8681406520518,33
27091,SST-388,242005491964,48
27108,ECY-633-2,8681406522512,0
27120,ECY-644-2,8681406522437,7
27125,ECY-632-2,8681406522581,4
27138,IFN-5804-2,8681406520938,0
27141,IFN-5804-1,8681406520884,7
27200,CH-0809-3,8681406523557,1
27358,DLD-7017,8681406524899,1
27365,DLD-7011,8681406524509,7
27382,DLD-7003,8681406524165,2
27433,ECY-597,8681406514234,12
27434,ECY-597,8681406514241,12
27550,MCT-2811-2,242757494793,49
27826,MCT-5012-2,242440495345,49
28113,ECY-519,8681406525124,11
28116,ECY-598,8681406525032,8
28118,ECY-598,8681406525056,7
28128,MCT-5048-1,242701494561,49
28370,ECY-652,8681406526008,1
28473,DLD-6014-2,8681406526169,0
28503,ECY-656,8681406526466,11
28663,SST-331-2,8681406530647,2
28868,PSN-3182,8681406528002,19
28873,PSN-4126,8681406529290,17
28886,PSN-4127,8681406528200,12
28892,230-000400,8697951094893,5
28962,IFN-1030,8681406527227,0
28963,SST-344,8681406527296,4
28988,IFN-2000,8681406527333,9
29003,NBL-1064,8681406527845,3
29002,NBL-1064,8681406527838,3
29007,NBL-1060,8681406527685,16
29008,NBL-1060,8681406527692,13
29011,NBL-1061,8681406527722,3
29032,IFN-2004,8681406527487,1
29046,SST-371,8681406527272,4
29055,PSN-4181,8681406528095,8
29063,ECY-659,8681406528347,8
29072,IFN-2010,8681406528439,0
29092,SST-347,8681406528729,6
29138,PSN-4180,8681406529481,6
29155,PSN-4162,8681406529405,4
29232,IFN-1034,8681406528750,4
29258,IFN-1083,8681406529641,8
29261,IFN-1087,8681406529689,8
29263,IFN-1085,8681406529665,1
29267,IFN-1078,8681406529597,10
29274,NBL-1065,8681406529498,9
29275,NBL-1065,8681406529504,15
29276,NBL-1065,8681406529511,12
29302,SST-382,9000503864,48
29359,SST-6510-1,9000504091,44
29364,SST-6510-2,9000504088,47
29427,SST-484,9000503928,49
29476,DGN-5307-3,8681406529764,0
29544,SST-795-2,9000503997,48
29548,SST-795-3,9000504001,45
29550,SST-795-3,9000504003,42
29569,SST-725,9000504171,48
29574,SST-921,8681406530722,14
29601,IFN-1089,8681406530081,3
29606,IFN-1091,8681406530180,2
29613,IFN-1092,8681406530258,4
29659,IFN-2020,8681406529849,0
29657,IFN-2020,8681406529825,4
29661,IFN-2018,8681406519338,0
29663,IFN-2021,8681406529856,4
29664,IFN-2021,8681406529863,1
29666,IFN-2026,8681406530005,3
29667,IFN-2026,8681406530012,1
29959,PSN-3261,8681406533273,28
29969,PSN-3222,8681406531521,7
29970,PSN-3222,8681406531538,7
29971,PSN-3251,8681406531613,1
29972,PSN-3251,8681406531620,0
29973,PSN-3251,8681406531637,1
29976,PSN-3207,8681406531477,8
29977,PSN-4201,8681406532351,3
29988,PSN-3276,8681406531705,6
29996,PSN-3275,8681406531675,3
30000,PSN-3250,8681406531606,1
30009,PSN-3274,8681406531651,6
30014,PSN-3223,8681406531545,7
30023,PSN-3120,8681406531378,8
30041,SST-315-1,8681406533068,32
30042,SST-315-1,8681406533075,20
30062,SST-367,8681406533099,29
30071,SST-333-3,9000520899,47
30073,SST-311,9000437333,47
30084,PSN-5055,8681406532160,1
30131,ENM-569,9000508623,49
30161,VNS-300-1,8681406530913,2
30163,VNS-300-1,8681406530937,7
30164,VNS-300-1,8681406530944,1
30173,VNS-100-1,8681406530753,2
30174,VNS-100-1,8681406530760,0
30203,IFN-2034,8681406531330,10
30221,IFN-2030,8681406531194,7
30225,IFN-2028,8681406531101,4
30228,PSN-4105,8681406532320,8
30230,PSN-4105,8681406532344,5
30235,PSN-5062,8681406532184,0
28712,148-000236,8680570197007,2
30241,SST-642,9000524228,44
30242,SST-642,9000524229,48
30246,001-018631,8680570158060,3
30245,001-018631,8680570158053,3
30247,ECY-660-2,8681406532481,2
30248,ECY-660-2,8681406532498,1
30249,ECY-660-2,8681406532504,1
30250,ECY-660-2,8681406532511,2
30251,ECY-661,8681406532405,2
30252,ECY-661,8681406532412,2
30253,ECY-661,8681406532429,2
30254,ECY-661,8681406532436,1
30255,ECY-660-1,8681406532443,1
30256,ECY-660-1,8681406532450,2
30257,ECY-660-1,8681406532467,2
30258,ECY-660-1,8681406532474,1
30259,DLD-5046,9000525014,0
30260,DLD-5046,9000525015,0
30261,DLD-5046,8681406532382,12
30262,DLD-5046,8681406532399,12
19932,DGL-7209,9000450957,5
20264,DLD-5043,8681406512292,3
20567,VNS-8100-2,8681406511974,78
20566,VNS-8100-2,8681406511981,149
20565,VNS-8100-2,8681406511998,11
20753,TKT-104,8681406502712,3
20787,TKT-100,8681406502873,2
20791,TKT-101,8681406526237,0
20799,TKT-102,8681406502811,8
20800,TKT-102,8681406502828,0
20872,LNT-8022-4,8681078446215,3
21197,LNT-8022-2,8681078446505,3
21207,LNT-8032-5,8681078448417,6
21523,DGL-7216,869000003131,0
21734,SST-397,8681406516054,9
22015,001-018563,8680570131872,0
22029,SST-330,8681406516030,10
22319,001-018141,8680570451307,4
22347,DRY-252,9000438380,5
22463,001-018051,8696722402523,6
24280,FDS-8013,9000454240,36
24894,FDS-8128-1,9000454379,43
24895,FDS-8128-1,9000454380,47
25226,FDS-8035-4,9000454113,48
25836,NYM-655,8681406525506,6
25911,DLD-5005,8681406515088,3
25937,ECY-586,8681406513855,0
25962,ECY-635,8681406514562,3
25976,DLD-5045,8681406515033,10
26041,ECY-587,8681406513879,25
26063,ECY-590,8681406514012,1
26912,ECY-636,8681406514609,1
26079,ECY-637,8681406514685,1
26085,ECY-639,8681406514791,3
26083,ECY-639,8681406514777,3
26093,ECY-640,8681406514838,2
26102,ECY-630,8681406514289,1
26103,ECY-630,8681406514302,9
26101,ECY-630,8681406514272,11
26198,001-018220,8696722830302,2
26199,001-018220,8696722830319,1
26201,001-018260,8696722846952,3
26223,ECY-643-1,8681406516221,0
26283,SRS-216,8681406516948,2
26291,SRS-218,8681406517020,2
27388,001-018630,8680570158022,2
26492,VNS-5400-7,8681406517419,1
26536,DLD-5002-2,239593483253,14
26535,DLD-5002-2,239593483252,7
26566,237-002300-1,239772483606,0
26575,283-000346,8697951101041,7
26596,230-000392,8680570124782,0
26645,ECY-645,8681406519116,0
26646,ECY-645,8681406519123,1
26711,DLD-6019-2,8681406520051,0
26719,SST-945-1,8681406519734,2
26763,NBL-1039,8681406521645,13
26811,001-013126,8680570228930,0
26904,ECY-647,8681406521782,5
26909,ECY-648,8681406521836,11
26911,ECY-648,8681406521850,9
26921,SST-832,8681406519697,9
26922,SST-975,8681406519666,10
26923,SST-900,8681406519642,4
27010,230-000006,8697951000740,0
27141,IFN-5804-1,8681406520884,6
27160,001-013125,8680570228435,1
27163,001-000036,8680570447881,2
27191,DLD-6023-1,8681406522338,8
27250,CH-0343-5,8681406524011,4
27288,001-018991,8680570235044,2
27307,IFN-1017,8681406523878,5
27338,DLD-7008,8681406524370,1
27434,ECY-597,8681406514241,11
27745,DLD-5015-1,8681406501364,3
28111,ECY-519,8681406525100,13
28113,ECY-519,8681406525124,9
28122,ECY-599,8681406525179,3
28360,ECY-654-1,8681406526053,0
28503,ECY-656,8681406526466,10
28587,P-00005419-36,5463673031583,0
28632,LNT-8039-2,8681078460259,0
28815,LNT-8039-4,8681078458188,1
28868,PSN-3182,8681406528002,18
28873,PSN-4126,8681406529290,16
28988,IFN-2000,8681406527333,8
29003,NBL-1064,8681406527845,0
29002,NBL-1064,8681406527838,1
29032,IFN-2004,8681406527487,0
29071,IFN-2010,8681406528422,0
29094,DRY-841,9000438031,0
29148,PSN-4107,8681406529238,7
29256,DGN-5307-4,8681406529788,1
29268,IFN-1082,8681406529634,8
29272,NBL-1066,8681406529559,10
29273,NBL-1066,8681406529566,1
29275,NBL-1065,8681406529504,14
29276,NBL-1065,8681406529511,11
29277,NBL-1065,8681406529528,2
29365,SST-6510-2,9000504089,47
29383,SST-6505,9000504083,47
29574,SST-921,8681406530722,15
29584,ECY-654-2,8681406529702,1
29657,IFN-2020,8681406529825,3
29662,IFN-2018,8681406519345,3
29665,IFN-2021,8681406529870,7
29962,PSN-4100,8681406531712,1
29970,PSN-3222,8681406531538,8
29971,PSN-3251,8681406531613,0
29973,PSN-3251,8681406531637,0
29975,PSN-3207,8681406531460,9
29992,PSN-4224,8681406531958,8
30000,PSN-3250,8681406531606,2
30008,PSN-3274,8681406531644,5
30009,PSN-3274,8681406531651,5
30010,PSN-4253,8681406532061,8
30023,PSN-3120,8681406531378,7
30028,PSN-4163,8681406531743,9
30042,SST-315-1,8681406533075,19
30049,SST-837,9000520924,45
30063,SST-367,8681406533105,29
30074,SST-311,9000437334,48
30090,PSN-6005,8681406532153,9
30163,VNS-300-1,8681406530937,6
30164,VNS-300-1,8681406530944,0
30173,VNS-100-1,8681406530753,0
