VaryasyonID,Barkod,StokKodu,StokAdedi
39281,8681406541247,ECY-683,19
39282,8681406541254,ECY-683,36
39283,8681406541261,ECY-683,26
39284,8681406542848,ECY-683,36
39285,8681406541278,ECY-683,32
39289,8681406541124,ASL-2005,17
39292,8681406540677,ASL-2001,44
39295,8681406540622,ASL-2000,31
39318,8681406540271,ECY-681,29
39322,8681406540868,DLD-6033,19
39329,8681406540899,DLD-6034,20
39339,8681406540240,ECY-680-1,19
39357,8681406542619,IFN-1108,6
39358,8681406542718,ASL-2016,8
39359,8681406542725,ASL-2016,35
39470,9000529963,NRT-5328-IND,0
39478,8681406540806,DLD-6031,10
39570,8681406543005,VNS-110-2,12
39592,8681406540028,TKT-106,4
39593,8681406540035,TKT-106,9
39594,8681406540042,TKT-106,5
39595,8681406540059,TKT-106,7
39596,8681406540066,TKT-106,3
39601,8681406540110,TKT-107,12
39620,8681406543296,TKT-111,17
39670,8681406535697,MNR-105305-5,5
39680,8681406543050,VNS-110-3,6
39720,8681406535789,MNR-105395-2,8
39743,8681406543920,MNR-105417-2,9
39758,8681406544361,ASL-2023,16
39762,8681406544323,ASL-2022,14
39791,8681406544590,IFN-3001,149
39792,8681406544606,IFN-3001,78
39793,8681406544552,ASL-2028,13
39794,8681406544569,ASL-2028,25
39806,8681406544750,ASL-2030,36
39818,8681406544484,ASL-2026,42
39820,8681406544507,ASL-2026,24
39823,8681406544637,VNS-505,7
39847,9000531314,FDS-8046-3-IND,0
39880,8681406544675,VNS-455-2,50
39891,8681406545689,RSL-9052,9
39892,8681406545696,RSL-9052,6
39910,8681406545016,RSL-9003,7
39914,8681406545252,RSL-9022,6
39932,8681406545597,RSL-9045,9
39934,8681406544996,RSL-9002,5
39939,8681406545023,RSL-9005,4
39951,8681406545450,RSL-9036,6
39963,8681406545290,RSL-9025,8
39980,8681406546440,RSL-3140,4
39995,8681406546648,VNS-525-2,7
40002,8681406546716,VNS-515,14
40015,8681406546761,TKT-124,19
31596,869000002932,DGL-7201,2
35764,8681406538575,DRY-334,0
20719,8681406502774,TKT-103,12
34425,8691221121777,OZK-41190,0
31584,8681406516139,SST-309,13
35755,8681406537325,IFN-5805-1,148
32357,8681406503108,LP-116-4,3
35946,8681406501180,DLD-5002-1,30
22550,8681406545849,TK-0922,3
33173,8681406542466,FDS-8127-3,20
33163,8681406538292,FDS-8130,0
33345,8681406542374,FDS-8128-3,1
33349,8681406539305,FDS-8139-1,9
33350,8681406539312,FDS-8139-1,14
33641,8681406537219,FDS-8062,11
33823,8681406539213,FDS-8063-2,14
31711,8681406515088,DLD-5005,7
35447,8681406514067,ECY-592,20
35448,8681406514074,ECY-592,41
35449,8681406514081,ECY-592,38
35450,8681406514098,ECY-592,33
35933,8681406514425,ECY-633-1,49
32271,8680570131926,001-018564,1
34355,8681406518492,SRS-8018,1
31221,8681406519161,ECY-646,45
31223,8681406519185,ECY-646,63
35612,8681406520549,IFN-5803-3,90
35614,8681406520563,IFN-5803-3,66
34085,8681406505133,IFN-5803-5,29
31366,8681406520501,IFN-5803-2,37
34393,8681406520464,IFN-5803-1,46
30708,8681406530616,SST-288,16
30717,8681406531019,SST-299,4
31577,8681406528712,SST-347,6
35244,8681406529184,PSN-4104,0
31392,8681406529771,DGN-5307-4,0
32814,8681406536779,SST-6515,5
33599,8681406537127,SST-070,4
30852,8681406531941,PSN-4223,0
31337,8681406531804,PSN-4205,3
31538,8681406532061,PSN-4253,1
31207,8681406532948,ECY-668,57
31216,8681406532818,ECY-666,33
30751,8698965505771,OTS-3060-3,0
32689,8681406536915,SST-647,9
33918,8681406536885,SST-658,7
30870,8681406531422,PSN-3203,0
31186,8681406534614,ECY-669,41
34062,8681406535109,ECY-677,10
34063,8681406535116,ECY-677,10
34064,8681406535123,ECY-677,9
34065,8681406535130,ECY-677,10
34066,8681406535147,ECY-677,10
34502,8681406535468,ECY-679,2
35098,8681406538407,SST-351,18
35709,8681406537318,VNS-300-5,0
35751,8681406537486,IFN-5805-4,22
35753,8681406537448,IFN-5805-3,65
35782,8681406538698,RSL-3133,0
35784,8681406538650,RSL-3128,0
35828,8681406539015,RSL-5184,6
35842,8681406538759,RSL-3137,5
35849,8681406538964,RSL-5158,2
35850,8681406538971,RSL-5158,5
35859,8681406539046,RSL-8005,2
35866,8681406539572,VNS-540-2,35
35870,8681406539459,VNS-535-1,41
35880,8681406539633,VNS-8060,4
35886,8681406539480,VNS-465-1,23
35894,8681406539329,VNS-470-1,12
35896,8681406539343,VNS-470-1,31
35902,8681406539770,VNS-450-1,19
35908,8681406539862,VNS-455-1,28
35972,8681406541551,RSL-3160,5
39250,8681406541339,ASL-2009,5
39252,8681406541353,ASL-2009,24
39260,8681406541193,ASL-2007,26
39270,8681406541025,ASL-2003,50
39282,8681406541254,ECY-683,35
39287,8681406541100,ASL-2005,33
39291,8681406540660,ASL-2001,35
39295,8681406540622,ASL-2000,30
39318,8681406540271,ECY-681,30
39337,8681406540226,ECY-680-1,24
39338,8681406540233,ECY-680-1,40
39339,8681406540240,ECY-680-1,34
39340,8681406540257,ECY-680-1,26
39341,8681406542831,IFN-1118,25
39347,8681406542602,IFN-1107,5
39357,8681406542619,IFN-1108,7
39359,8681406542725,ASL-2016,34
39460,9000529936,NRT-1502-IND,0
39541,8681406536304,PSN-4208,2
39594,8681406540042,TKT-106,4
39597,8681406540073,TKT-107,7
39601,8681406540110,TKT-107,11
39609,8681406540196,TKT-109,14
39610,8681406540202,TKT-109,14
39622,8681406543319,TKT-112,7
39661,8681406543708,TKT-119,14
39677,8681406535833,MNR-105435-3,6
39748,8681406540547,RSL-2028,3
39758,8681406544361,ASL-2023,15
39767,8681406543975,ASL-1002,16
39787,8681406544415,ASL-2024,42
39791,8681406544590,IFN-3001,145
39792,8681406544606,IFN-3001,76
39803,8681406544729,ASL-2029,35
39807,8681406544767,ASL-2030,33
39815,8681406544255,ASL-2020,38
39820,8681406544507,ASL-2026,22
39821,8681406544613,VNS-505,1
39866,9000531339,ENM-741-1-IND,0
39895,8681406545726,RSL-9054,7
39956,8681406544866,RSL-8003,8
39995,8681406546648,VNS-525-2,8
39999,8681406546686,VNS-515,8
40016,8681406546570,VNS-485,21
35762,8681406538551,DRY-334,1
20751,8681406502699,TKT-104,11
20753,8681406502712,TKT-104,15
34242,8691221112492,OZK-30730,0
31581,8681406516054,SST-397,22
34705,9000503725,OTS-8488-1,1
35746,8681406537394,IFN-5805-2,103
35747,8681406537400,IFN-5805-2,97
35748,8681406537417,IFN-5805-2,39
35755,8681406537325,IFN-5805-1,146
35756,8681406537332,IFN-5805-1,109
35757,8681406537349,IFN-5805-1,42
35432,8696722803870,001-018141,21
35433,8696722803887,001-018141,15
35945,8681406501173,DLD-5002-1,17
32059,8696722402523,001-018051,3
30692,8681406516115,SST-346,13
33171,8681406542442,FDS-8127-3,16
33172,8681406542459,FDS-8127-3,18
33347,8681406539282,FDS-8139-1,1
33358,8681406542428,FDS-8127-1,10
33746,8681406537271,FDS-8066-2,15
33818,8681406539169,FDS-8063-1,8
31710,8681406515071,DLD-5005,23
31711,8681406515088,DLD-5005,6
31713,8681406515101,DLD-5005,9
31826,8681406514555,ECY-635,8
31827,8681406514562,ECY-635,12
31828,8681406514579,ECY-635,11
31830,8681406514593,ECY-635,6
32393,8681406513794,ECY-508-1,47
35447,8681406514067,ECY-592,19
35450,8681406514098,ECY-592,32
40039,8681406513992,ECY-590,27
31793,8681406514623,ECY-636,18
31795,8681406514647,ECY-636,21
35935,8681406514449,ECY-633-1,50
31222,8681406519178,ECY-646,48
35612,8681406520549,IFN-5803-3,88
35614,8681406520563,IFN-5803-3,65
34084,8681406505126,IFN-5803-5,2
31367,8681406520518,IFN-5803-2,29
34390,8681406520471,IFN-5803-1,92
34393,8681406520464,IFN-5803-1,42
30783,8697951056334,230-000321,8
34600,8681406523335,CH-0110,0
34603,8681406522802,CH-0506-2,0
32343,8681406524899,DLD-7017,8
31506,8681406524530,DLD-7011,8
39479,8681406501333,DLD-5015-1,3
39481,8681406501357,DLD-5015-1,5
35939,8681406525087,ECY-523,27
30717,8681406531019,SST-299,5
31391,8681406529757,DGN-5307-2,32
35618,8681406536984,SST-3017,6
32814,8681406536779,SST-6515,4
30710,8681406530692,SST-4026,5
30712,8681406530746,SST-3011,5
30679,8681406534652,SST-795-2,17
30680,8681406534669,SST-795-2,18
31357,9690000068189,NBB-2935-1,2
32662,8681406546310,SST-323,6
35921,8681406539909,SST-319-1,1
30670,8681406534065,SST-642,20
30934,8681406532658,ECY-662,3
31216,8681406532818,ECY-666,34
32689,8681406536915,SST-647,8
32695,8681406538377,SST-653,4
31008,8681406534324,DLD-6028,5
34011,8681406534690,NBL-1074,11
34061,8681406534997,ECY-674,5
34066,8681406535147,ECY-677,9
34502,8681406535468,ECY-679,3
35123,8681406534492,PSN-3220,8
35241,8681406536311,PSN-4231,9
35426,8681406536489,VNS-9030,1
39972,8681406546280,SST-3018-2,9
35750,8681406537479,IFN-5805-4,31
35752,8681406537431,IFN-5805-3,91
35753,8681406537448,IFN-5805-3,64
35729,8681406537509,MSP-52657-1,8
35733,8681406537547,MSP-52657-3,9
35735,8681406537561,MSP-52657-4,11
35765,8681406538537,DRY-251,12
35770,8681406538810,RSL-3144,9
35771,8681406538667,RSL-3131,6
35784,8681406538650,RSL-3128,1
35799,8681406537776,JIG-5002-3,8
35818,8681406537967,JIG-5002-7,5
35841,8681406538742,RSL-3137,5
35850,8681406538971,RSL-5158,3
35859,8681406539046,RSL-8005,1
39553,8681406538322,IFN-5805-5,74
35865,8681406539565,VNS-540-2,6
35866,8681406539572,VNS-540-2,31
35871,8681406539466,VNS-535-1,35
35872,8681406539473,VNS-535-1,19
35874,8681406539411,VNS-170-2,45
35875,8681406539428,VNS-170-2,44
35882,8681406539657,VNS-500,0
35886,8681406539480,VNS-465-1,24
35887,8681406539497,VNS-465-1,48
35898,8681406539732,VNS-450-1,20
35904,8681406539374,VNS-470-2,49
35906,8681406539398,VNS-470-2,17
35908,8681406539862,VNS-455-1,27
35911,8681406539800,VNS-450-2,19
35926,8681406539930,RSL-2022,0
35928,8681406538612,RSL-3104,0
36031,8681406542138,RSL-8029,7
35964,8681406542039,RSL-8039,10
35965,8681406542046,RSL-8039,8
36027,8681406541476,RSL-3151,13
36028,8681406541483,RSL-3151,14
39243,8681406541230,ASL-2008,11
39244,8681406541209,ASL-2008,25
39248,8681406542206,ASL-2013,11
39258,8681406541179,ASL-2007,31
39262,8681406542169,ASL-2012,27
39264,8681406542183,ASL-2012,9
39267,8681406541391,ASL-2010,33
39268,8681406541407,ASL-2010,13
39271,8681406541032,ASL-2003,54
39272,8681406541049,ASL-2003,21
39277,8681406541056,ASL-2004,18
39280,8681406541087,ASL-2004,20
39286,8681406541094,ASL-2005,12
39288,8681406541117,ASL-2005,36
39291,8681406540660,ASL-2001,36
39292,8681406540677,ASL-2001,41
39293,8681406540684,ASL-2001,13
39294,8681406540615,ASL-2000,1
39295,8681406540622,ASL-2000,29
39296,8681406540639,ASL-2000,44
39318,8681406540271,ECY-681,28
39321,8681406540851,DLD-6033,10
39322,8681406540868,DLD-6033,18
39338,8681406540233,ECY-680-1,39
39339,8681406540240,ECY-680-1,32
39340,8681406540257,ECY-680-1,25
39343,8681406540318,ECY-682,7
39344,8681406540325,ECY-682,14
39350,8681406542640,IFN-1111,3
39353,8681406542688,IFN-1115,2
39359,8681406542725,ASL-2016,33
39367,8681406542800,ASL-2018,26
39790,9000529846,FDS-8132-IND,0
39477,8681406540790,DLD-6031,16
39520,8681406542916,DLD-6038,28
39565,8681406543098,VNS-470-3,18
39566,8681406543104,VNS-470-3,44
39570,8681406543005,VNS-110-2,11
39575,8681406536342,PSN-4236,6
39577,8681406543173,VNS-535-2,3
39581,8681406542947,VNS-110-1,12
39584,8681406542978,VNS-110-1,13
39593,8681406540035,TKT-106,8
39595,8681406540059,TKT-106,6
39596,8681406540066,TKT-106,2
39601,8681406540110,TKT-107,10
39605,8681406540158,TKT-108,11
39622,8681406543319,TKT-112,8
39626,8681406543357,TKT-112,12
39661,8681406543708,TKT-119,13
39675,8681406535819,MNR-105435-1,9
39680,8681406543050,VNS-110-3,5
39685,8681406543142,VNS-470-4,56
39705,8681406543838,TKT-122,19
39706,8681406543845,TKT-122,19
39720,8681406535789,MNR-105395-2,7
39726,8681406535932,MNR-105349-2,10
39734,9000530318,ENM-442-IND,0
39745,8681406540561,RSL-2029,0
39748,8681406540547,RSL-2028,1
39757,8681406544354,ASL-2023,2
39758,8681406544361,ASL-2023,13
39760,8681406544385,ASL-2023,6
39767,8681406543975,ASL-1002,14
39775,8681406544118,ASL-1016,15
39778,8681406544149,ASL-1019,23
39786,8681406544408,ASL-2024,44
39791,8681406544590,IFN-3001,146
39792,8681406544606,IFN-3001,75
39793,8681406544552,ASL-2028,12
39794,8681406544569,ASL-2028,26
39795,8681406544576,ASL-2028,30
39796,8681406544583,ASL-2028,9
39799,8681406544842,ASL-2032,32
39801,8681406544705,ASL-2029,15
39802,8681406544712,ASL-2029,28
39803,8681406544729,ASL-2029,25
39804,8681406544736,ASL-2029,15
39808,8681406544774,ASL-2030,19
39811,8681406544804,ASL-2031,12
39812,8681406544811,ASL-2031,5
39813,8681406544231,ASL-2020,15
39814,8681406544248,ASL-2020,31
39815,8681406544255,ASL-2020,34
39816,8681406544262,ASL-2020,17
39817,8681406544477,ASL-2026,12
39818,8681406544484,ASL-2026,39
39821,8681406544613,VNS-505,0
39822,8681406544620,VNS-505,13
39852,8681406544521,ASL-2027,24
39853,8681406544538,ASL-2027,30
39883,8681406545702,RSL-9053,10
39912,8681406545153,RSL-9014,7
39913,8681406545245,RSL-9022,3
39933,8681406544989,RSL-9002,6
39936,8681406545771,RSL-9056,7
39950,8681406545443,RSL-9036,5
39952,8681406544941,RSL-8028,5
39985,8681406546419,RSL-3129,9
39991,8681406546600,VNS-525-1,15
39999,8681406546686,VNS-515,6
40000,8681406546693,VNS-515,15
40002,8681406546716,VNS-515,13
40016,8681406546570,VNS-485,20
31598,8681406505058,DRY-824,0
31674,9000530257,NBB-4285-1,0
20178,9000450824,MSH-7337,2
20751,8681406502699,TKT-104,12
39536,8681406501531,DLD-6002,3
32049,8680570214957,001-018857,2
31581,8681406516054,SST-397,23
35743,8681406516061,SST-397,22
34701,9000503721,OTS-8488-1,4
31584,8681406516139,SST-309,12
35746,8681406537394,IFN-5805-2,102
35747,8681406537400,IFN-5805-2,96
35755,8681406537325,IFN-5805-1,145
35756,8681406537332,IFN-5805-1,108
35757,8681406537349,IFN-5805-1,41
31509,8681406524325,DLD-7009,7
35945,8681406501173,DLD-5002-1,16
32108,8680570451666,001-018052-1,2
22555,8681406545818,TK-0922,4
33171,8681406542442,FDS-8127-3,15
33165,8681406538315,FDS-8130,13
33349,8681406539305,FDS-8139-1,8
33356,8681406542398,FDS-8127-1,15
33640,8681406537202,FDS-8062,10
33818,8681406539169,FDS-8063-1,10
31713,8681406515101,DLD-5005,8
31827,8681406514562,ECY-635,11
31693,8681406515064,DLD-5045,0
35447,8681406514067,ECY-592,18
35448,8681406514074,ECY-592,40
35449,8681406514081,ECY-592,36
35249,8681406511509,FML-348,6
40039,8681406513992,ECY-590,26
31793,8681406514623,ECY-636,17
32122,8696722846952,001-018260,18
32123,8696722846969,001-018260,13
34340,8681406518317,SRS-8013,1
34342,8681406518331,SRS-8014,0
35368,8681406519109,ECY-645,27
35369,8681406519116,ECY-645,56
31220,8681406519154,ECY-646,30
31109,8681406521850,ECY-648,2
35612,8681406520549,IFN-5803-3,85
35613,8681406520556,IFN-5803-3,63
34084,8681406505126,IFN-5803-5,0
34085,8681406505133,IFN-5803-5,27
31367,8681406520518,IFN-5803-2,30
34390,8681406520471,IFN-5803-1,91
34391,8681406520488,IFN-5803-1,58
34600,8681406523335,CH-0110,1
34602,8681406522796,CH-0506-1,7
31504,8681406524516,DLD-7011,3
35940,8681406525094,ECY-523,12
39502,9000529997,3050-1-IND,0
30801,8681406529337,PSN-4142,0
29158,8681406529375,PSN-4144,2
29226,8681406528903,IFN-1049,2
33276,8681406537059,SST-795-1,10
30680,8681406534669,SST-795-2,17
31339,8681406531828,PSN-4205,4
31576,8681406533105,SST-367,11
30771,8681406532139,PSN-6041,0
31204,8681406532917,ECY-668,29
31207,8681406532948,ECY-668,56
30774,8681406532313,PSN-5021,0
33919,8681406538483,SST-659,4
30695,8681406531040,SST-310-2,1
30769,8681406534249,PSN-6078,3
31183,8681406534591,ECY-669,26
31184,8681406534607,ECY-669,47
34015,8681406535215,IFN-2054,0
35749,8681406537462,IFN-5805-4,47
35750,8681406537479,IFN-5805-4,29
35769,8681406538803,RSL-3144,8
35774,8681406538896,RSL-3154,3
35778,8681406539077,RSL-8027,13
35784,8681406538650,RSL-3128,0
35785,8681406538919,IFN-1100-3,0
35786,8681406538902,IFN-1100-2,45
35833,8681406539145,RSL-9051,2
35841,8681406538742,RSL-3137,4
35843,8681406539022,RSL-5185,0
35853,8681406538766,RSL-3138,3
35854,8681406538773,RSL-3138,1
39555,8681406538346,IFN-5805-5,23
35865,8681406539565,VNS-540-2,5
35869,8681406539442,VNS-535-1,20
35887,8681406539497,VNS-465-1,47
35888,8681406539503,VNS-465-1,53
35897,8681406539350,VNS-470-1,13
35898,8681406539732,VNS-450-1,18
35943,8681406540004,ECY-569,4
35963,8681406541995,RSL-8016,3
35971,8681406541544,RSL-3159,0
35995,8681406541285,RSL-3120,5
36006,8681406541742,RSL-5168,4
36027,8681406541476,RSL-3151,11
36028,8681406541483,RSL-3151,13
39975,9000529729,FDS-8002-IND,0
39245,8681406541216,ASL-2008,22
39247,8681406542190,ASL-2013,14
39253,8681406541360,ASL-2009,9
39261,8681406542152,ASL-2012,10
39263,8681406542176,ASL-2012,19
39269,8681406541018,ASL-2003,10
39270,8681406541025,ASL-2003,48
39271,8681406541032,ASL-2003,53
39278,8681406541063,ASL-2004,47
39279,8681406541070,ASL-2004,48
39291,8681406540660,ASL-2001,35
39293,8681406540684,ASL-2001,14
39295,8681406540622,ASL-2000,28
39297,8681406540646,ASL-2000,20
39319,8681406540288,ECY-681,24
39339,8681406540240,ECY-680-1,31
39340,8681406540257,ECY-680-1,24
39341,8681406542831,IFN-1118,24
39358,8681406542718,ASL-2016,9
39359,8681406542725,ASL-2016,32
39361,8681406542749,ASL-2016,22
39368,8681406542817,ASL-2018,29
39393,9000529902,MRN-1612-IND,2
39432,9000529940,NRT-3512-IND,0
39541,8681406536304,PSN-4208,1
39565,8681406543098,VNS-470-3,17
39567,8681406543111,VNS-470-3,38
39568,8681406543128,VNS-470-3,23
39576,8681406536359,PSN-4236,4
39577,8681406543173,VNS-535-2,2
39578,8681406543180,VNS-535-2,5
39579,8681406543197,VNS-535-2,10
39592,8681406540028,TKT-106,3
39593,8681406540035,TKT-106,7
39599,8681406540097,TKT-107,16
39605,8681406540158,TKT-108,12
39606,8681406540165,TKT-108,7
39615,8681406543241,TKT-110,13
39628,8681406543371,TKT-113,11
39638,8681406543470,TKT-115,11
39656,8681406543654,TKT-118,14
39676,8681406535826,MNR-105435-2,9
39681,8681406543067,VNS-110-3,30
39725,8681406535949,MNR-105349-3,9
39754,8681406544200,ASL-2019,33
39774,8681406544101,ASL-1015,18
39778,8681406544149,ASL-1019,21
39791,8681406544590,IFN-3001,143
39792,8681406544606,IFN-3001,73
39795,8681406544576,ASL-2028,31
39798,8681406544835,ASL-2032,25
39801,8681406544705,ASL-2029,14
39802,8681406544712,ASL-2029,27
39803,8681406544729,ASL-2029,20
39804,8681406544736,ASL-2029,7
39812,8681406544811,ASL-2031,4
39813,8681406544231,ASL-2020,14
39814,8681406544248,ASL-2020,30
39815,8681406544255,ASL-2020,29
39816,8681406544262,ASL-2020,12
39817,8681406544477,ASL-2026,8
39818,8681406544484,ASL-2026,38
39822,8681406544620,VNS-505,12
39823,8681406544637,VNS-505,6
39824,8681406544644,VNS-505,8
39853,8681406544538,ASL-2027,29
39878,8681406544651,VNS-455-2,21
39880,8681406544675,VNS-455-2,49
39884,8681406545719,RSL-9053,7
39910,8681406545016,RSL-9003,6
39921,8681406545641,RSL-9049,8
39927,8681406545344,RSL-9028,6
39928,8681406545351,RSL-9028,5
39932,8681406545597,RSL-9045,8
39951,8681406545450,RSL-9036,4
39953,8681406544958,RSL-8028,1
39965,8681406545412,RSL-9033,9
39967,8681406545610,RSL-9046,8
39970,8681406545382,RSL-9031,7
39981,8681406546372,RSL-3121,9
39984,8681406546464,RSL-3153,7
39986,8681406546426,RSL-3129,7
39997,8681406546662,VNS-525-2,19
40000,8681406546693,VNS-515,14
40001,8681406546709,VNS-515,24
40002,8681406546716,VNS-515,12
40017,8681406546587,VNS-485,20
40021,8681406546891,DNR-103-2,102
35762,8681406538551,DRY-334,0
32046,8680570206266,001-018806,1
35746,8681406537394,IFN-5805-2,96
35755,8681406537325,IFN-5805-1,141
35756,8681406537332,IFN-5805-1,107
35757,8681406537349,IFN-5805-1,40
32348,8681406503900,DLD-7004,9
31513,8681406524332,DLD-7009,6
35433,8696722803887,001-018141,14
30692,8681406516115,SST-346,12
33171,8681406542442,FDS-8127-3,14
33164,8681406538308,FDS-8130,9
33331,8681406538247,FDS-8127-2,24
31710,8681406515071,DLD-5005,22
31713,8681406515101,DLD-5005,6
35952,8681406515187,DLD-5001,4
31828,8681406514579,ECY-635,10
32395,8681406513817,ECY-508-1,29
35450,8681406514098,ECY-592,31
32123,8696722846969,001-018260,11
32124,8680570451321,001-018260,6
32271,8680570131926,001-018564,0
31106,8681406521829,ECY-648,5
35612,8681406520549,IFN-5803-3,83
31367,8681406520518,IFN-5803-2,29
34393,8681406520464,IFN-5803-1,40
30783,8697951056334,230-000321,9
34649,8680570235044,001-018991,0
32340,8681406524868,DLD-7017,4
35953,8681406524851,DLD-7017,9
31505,8681406524523,DLD-7011,4
31507,8681406524547,DLD-7011,7
39479,8681406501333,DLD-5015-1,2
39480,8681406501340,DLD-5015-1,1
30717,8681406531019,SST-299,4
31578,8681406528729,SST-347,3
31390,8681406529740,DGN-5307-2,63
31477,8681406532030,PSN-4252,5
31204,8681406532917,ECY-668,28
31218,8681406532832,ECY-666,31
31371,8699956742960,ILK-273-5,0
33918,8681406536885,SST-658,6
34013,8681406534713,NBL-1074,3
34062,8681406535109,ECY-677,9
34066,8681406535147,ECY-677,8
35751,8681406537486,IFN-5805-4,21
35786,8681406538902,IFN-1100-2,43
35823,8681406538445,JIG-5002-8,7
35841,8681406538742,RSL-3137,5
35842,8681406538759,RSL-3137,4
35877,8681406539602,VNS-8060,6
35890,8681406539695,VNS-465-2,26
35899,8681406539749,VNS-450-1,19
35907,8681406539855,VNS-455-1,8
35926,8681406539930,RSL-2022,1
35957,8681406542022,RSL-8029,2
36007,8681406541759,RSL-5168,6
36011,8681406541629,RSL-5150,1
39244,8681406541209,ASL-2008,24
39245,8681406541216,ASL-2008,21
39246,8681406541223,ASL-2008,10
39249,8681406542213,ASL-2013,14
39250,8681406541339,ASL-2009,3
39260,8681406541193,ASL-2007,25
39261,8681406542152,ASL-2012,9
39265,8681406541377,ASL-2010,10
39274,8681406541148,ASL-2006,36
39278,8681406541063,ASL-2004,46
39282,8681406541254,ECY-683,34
39284,8681406542848,ECY-683,35
39294,8681406540615,ASL-2000,0
39295,8681406540622,ASL-2000,27
39297,8681406540646,ASL-2000,19
39313,8681406540974,DLD-6036,12
39320,8681406540295,ECY-681,11
39324,8681406540882,DLD-6033,6
39329,8681406540899,DLD-6034,19
39332,8681406540929,DLD-6034,11
39338,8681406540233,ECY-680-1,38
39340,8681406540257,ECY-680-1,22
39360,8681406542732,ASL-2016,42
39432,9000529940,NRT-3512-IND,1
39478,8681406540806,DLD-6031,11
39521,8681406542923,DLD-6038,21
39522,8681406542930,DLD-6038,1
39525,8681406540387,DLD-7018,6
39530,8681406540431,DLD-7019,8
39541,8681406536304,PSN-4208,0
39567,8681406543111,VNS-470-3,37
39571,8681406543012,VNS-110-2,29
39576,8681406536359,PSN-4236,3
39579,8681406543197,VNS-535-2,8
39584,8681406542978,VNS-110-1,12
39593,8681406540035,TKT-106,8
39595,8681406540059,TKT-106,5
39600,8681406540103,TKT-107,12
39602,8681406540127,TKT-108,8
39626,8681406543357,TKT-112,11
39668,8681406535666,MNR-105305-2,11
39671,8681406535680,MNR-105305-4,4
39675,8681406535819,MNR-105435-1,8
39680,8681406543050,VNS-110-3,3
39681,8681406543067,VNS-110-3,31
39694,8681406543722,TKT-120,15
39725,8681406535949,MNR-105349-3,8
39726,8681406535932,MNR-105349-2,9
39748,8681406540547,RSL-2028,2
39755,8681406544217,ASL-2019,30
39760,8681406544385,ASL-2023,5
39766,8681406543968,ASL-1001,13
39777,8681406544132,ASL-1018,9
39791,8681406544590,IFN-3001,140
39792,8681406544606,IFN-3001,69
39795,8681406544576,ASL-2028,30
39801,8681406544705,ASL-2029,10
39802,8681406544712,ASL-2029,25
39803,8681406544729,ASL-2029,17
39804,8681406544736,ASL-2029,4
39805,8681406544743,ASL-2030,16
39810,8681406544798,ASL-2031,17
39811,8681406544804,ASL-2031,11
39813,8681406544231,ASL-2020,12
39814,8681406544248,ASL-2020,29
39815,8681406544255,ASL-2020,27
39816,8681406544262,ASL-2020,9
39818,8681406544484,ASL-2026,36
39820,8681406544507,ASL-2026,21
39823,8681406544637,VNS-505,2
39826,8681406544163,ASL-1021,3
39854,8681406544545,ASL-2027,17
39877,8681406544699,ASL-1024,6
39878,8681406544651,VNS-455-2,20
39905,8681406545207,RSL-9020,4
39909,8681406545009,RSL-9003,9
39914,8681406545252,RSL-9022,5
39928,8681406545351,RSL-9028,4
39956,8681406544866,RSL-8003,7
39985,8681406546419,RSL-3129,8
39999,8681406546686,VNS-515,5
40000,8681406546693,VNS-515,15
40001,8681406546709,VNS-515,23
40002,8681406546716,VNS-515,10
40022,8681406546884,DNR-103-1,52
19922,869000002595,DGL-7174,1
32987,8681406538223,FDS-8126,9
33164,8681406538308,FDS-8130,8
33355,8681406542404,FDS-8127-1,13
33356,8681406542398,FDS-8127-1,14
31440,8680570201308,001-018790,3
33560,8681406537646,SST-3016,5
32671,8681406536939,SST-637,0
32672,8681406536946,SST-637,3
35133,8681406536069,PSN-3262,12
39791,8681406544590,IFN-3001,139
39537,8681406542893,DLD-6002,2
34670,8698965533774,OTS-7405-1,2
34675,9000503743,OTS-1388-3,2
32046,8680570206266,001-018806,2
32048,8680570214964,001-018857,0
35743,8681406516061,SST-397,23
35746,8681406537394,IFN-5805-2,95
35747,8681406537400,IFN-5805-2,94
35748,8681406537417,IFN-5805-2,38
35756,8681406537332,IFN-5805-1,106
35757,8681406537349,IFN-5805-1,39
35433,8696722803887,001-018141,13
35947,8681406501197,DLD-5002-1,24
30686,8681406519758,SST-910,19
30692,8681406516115,SST-346,13
35696,8681406527241,SST-334,1
30702,8681406519628,SST-333-1,6
32965,8681406542473,FDS-8110,9
33171,8681406542442,FDS-8127-3,15
33331,8681406538247,FDS-8127-2,25
33355,8681406542404,FDS-8127-1,14
33642,8681406537226,FDS-8062,11
33823,8681406539213,FDS-8063-2,15
33824,8681406539220,FDS-8063-2,17
31830,8681406514593,ECY-635,7
32394,8681406513800,ECY-508-1,42
35449,8681406514081,ECY-592,35
31848,8681406514302,ECY-630,30
35933,8681406514425,ECY-633-1,50
35935,8681406514449,ECY-633-1,49
34355,8681406518492,SRS-8018,0
35368,8681406519109,ECY-645,26
30674,8681406519666,SST-975,17
35612,8681406520549,IFN-5803-3,84
35614,8681406520563,IFN-5803-3,64
34390,8681406520471,IFN-5803-1,90
34391,8681406520488,IFN-5803-1,57
34393,8681406520464,IFN-5803-1,39
34650,8680570235051,001-018991,2
39479,8681406501333,DLD-5015-1,1
