VaryasyonID,Barkod,StokAdedi
34802,6557969077955,5
34803,6557969077986,4
34804,6557969077993,5
34805,6557969078006,2
34806,6557969078013,3
34807,6557969078020,0
34808,6557969078051,3
34809,6557969079256,2
34810,6557969079263,2
34811,6557969079270,2
34812,6557969079294,1
42549,6557969079287,1
34813,6557969079324,0
42550,6557969079300,0
42551,6557969079317,0
42552,6557969079331,1
42553,6557969079348,0
34814,6557969079355,2
34815,6557969079362,2
34816,6557969079379,2
34817,6557969079393,2
42554,6557969079386,1
34818,6557969079416,0
34819,6557969079423,0
34820,6557969079447,0
34821,6557969079836,0
34822,6557969079843,0
34823,6557969079850,0
34824,6557969079874,0
42555,6557969079867,0
34825,6557969079966,2
42556,6557969079935,1
42557,6557969079942,2
42558,6557969079959,1
42559,6557969079973,1
34826,6557969080016,1
34827,6557969080023,1
42560,6557969079980,2
42561,6557969079997,1
42562,6557969080009,1
34828,6557969080030,8
34829,6557969080047,9
34830,6557969080054,3
34831,6557969080061,7
42563,6557969080078,0
34833,6557969082102,0
34834,6557969082126,0
43565,6557969082133,0
34835,6557969082140,1
34836,6557969082157,2
34837,6557969082171,2
34838,6557969082188,2
34840,6557969086087,0
34841,6557969086094,1
34842,6557969086100,0
34846,6557969113554,2
42576,6557969113547,1
34850,6557969113721,1
34852,6557969113745,3
34853,6557969113875,4
34858,6557969118764,5
34859,6557969118771,5
34860,6557969118795,2
34861,6557969118801,2
34862,6557969128503,4
34863,6557969128510,5
34864,6557969128527,4
34865,6557969128541,2
34867,6557969128602,1
34869,6557969128749,3
34870,6557969128756,4
34871,6557969128763,2
34873,6557969133217,5
34874,6557969133231,2
34875,6557969133248,3
34876,6557969133255,1
42598,6557969133224,1
34878,6557969133286,2
34879,6557969133293,0
34880,6557969133309,0
34881,6557969133316,3
42599,6557969133323,1
42600,6557969133330,1
42601,6557969133347,1
42602,6557969133354,1
34882,6557969157015,0
34883,6557969157022,1
34884,6557969157039,0
42610,6557969156995,0
42611,6557969157008,0
34885,6557969157060,0
34886,6557969157077,0
34887,6557969157084,0
34888,6557969157091,0
34889,6557969157114,0
34890,6557969157138,0
34891,6557969167526,0
34892,6557969167533,0
34893,6557969167540,0
34895,6557969167588,0
34896,6557969167595,0
34900,6557969168172,0
34901,6557969168189,0
34902,6557969168196,0
34903,6557969168202,0
34904,6557969168370,4
42616,6557969168387,3
34908,6557969168431,1
34909,6557969168455,1
34910,6557969168462,0
42617,6557969168424,0
42618,6557969168448,0
34911,6557969168479,0
34912,6557969168486,0
34913,6557969168493,0
42619,6557969168509,0
42620,6557969168516,0
34915,6557969168554,2
34917,6557969168585,1
34920,6557969168622,3
34922,6557969168646,2
34923,6557969168660,2
34924,6557969168677,4
34925,6557969168684,4
34926,6557969168714,3
34927,6557969168738,0
34928,6557969168745,0
34929,6557969168769,1
42627,6557969168721,0
42628,6557969168752,0
34930,6557969168776,4
34931,6557969168783,5
34932,6557969168790,2
42630,6557969168813,1
34936,6557969168875,5
34937,6557969168882,4
34938,6557969168905,1
34939,6557969168912,2
34940,6557969168929,0
34941,6557969168936,0
34942,6557969168943,0
34943,6557969168967,0
34947,6557969169025,4
34948,6557969169032,5
34950,6557969169063,2
34951,6557969169421,1
34953,6557969169445,0
34954,6557969169452,0
34957,6557969169506,12
35019,6557969093993,5
35099,6557969125281,7
35102,6557969125373,14
35103,6557969125380,18
35104,6557969125397,6
35105,6557969125410,15
35106,6557969125656,3
42485,6557969125663,4
35107,6557969125779,6
35108,6557969125786,5
35109,6557969125793,4
35110,6557969125816,5
35117,6557969125977,2
35118,6557969125984,0
35119,6557969126004,0
42492,6557969125991,0
42493,6557969126011,1
35121,6557969126035,5
35122,6557969126042,2
35123,6557969126059,5
42494,6557969126066,4
35127,6557969125328,5
35128,6557969125335,5
42475,6557969125342,2
42477,6557969125366,2
35143,6557969131121,5
43479,6557969131114,0
43480,6557969131138,0
35146,6557969125922,6
35147,6557969125953,10
42489,6557969125939,7
35148,6557969126127,1
35149,6557969126134,1
35152,6557969126226,8
35153,6557969126240,5
35154,6557969126264,4
42498,6557969126233,10
35253,6557969164662,15
40159,6557968756721,0
41009,6557969055533,0
41010,6557969055588,4
41011,6557969055595,4
41012,6557969055601,1
41013,6557969055618,3
41014,6557969055625,4
41015,6557969055632,0
41016,6557969055656,3
41841,6557969055557,0
41842,6557969055571,1
41843,6557969055649,0
41844,6557969055663,0
41044,6557969252758,4
41053,6557969252819,4
41137,6557969103203,0
41138,6557969103210,0
41142,6557969103326,0
41143,6557969103333,0
41153,6557969014929,0
41154,6557969014943,0
41155,6557969040379,0
42371,6557969014912,0
42372,6557969014936,0
41156,6557969014950,1
41157,6557969014967,0
41158,6557969014974,0
41159,6557969040386,0
41160,6557969014998,3
41161,6557969015001,5
41162,6557969015018,2
42373,6557969015025,1
42374,6557969040393,1
41163,6557969021026,2
41181,6557969021279,7
41182,6557969041444,5
42419,6557969021262,2
42420,6557969021286,1
42421,6557969021293,0
41183,6557969021316,3
41184,6557969021330,2
41185,6557969041451,1
42422,6557969021309,1
42423,6557969021323,1
41187,6557969021361,5
41210,6557969037300,3
42460,6557969037294,5
42461,6557969037317,0
42462,6557969037324,1
42463,6557969037331,0
41211,6557969150757,0
41213,6557969154205,2
41215,6557969154229,0
41216,6557969154236,4
41217,6557969154281,6
41226,6557969047620,3
41230,6557969047675,5
41237,6557969047798,23
41248,6557969047941,14
41249,6557969047958,9
41250,6557969047965,2
41251,6557969047989,4
42510,6557969047972,1
41252,6557969048092,1
41253,6557969048108,10
41254,6557969048115,1
41255,6557969048122,2
41256,6557969048139,3
41257,6557969048146,6
41258,6557969048160,3
41259,6557969048184,3
42511,6557969048153,0
42512,6557969048177,0
41261,6557969049051,0
42513,6557969049037,3
42514,6557969049044,1
41262,6557969049136,0
42522,6557969049143,0
42523,6557969049150,0
42524,6557969049167,0
42525,6557969049174,0
41263,6557969272527,14
41264,6557969272534,15
41266,6557969272565,5
41267,6557969070192,4
41268,6557969070208,0
41269,6557969070215,3
41270,6557969070222,0
41271,6557969070239,1
41272,6557969070246,7
41273,6557969070253,8
41274,6557969070277,1
41275,6557969070284,3
42527,6557969070260,0
41276,6557969272572,5
41277,6557969272589,6
41278,6557969272602,2
41279,6557969272619,3
42528,6557969272596,2
41280,6557969070291,2
41281,6557969070307,0
41282,6557969070314,6
41283,6557969070338,0
42529,6557969070321,0
41284,6557969071243,2
41285,6557969071250,3
41286,6557969071267,2
41287,6557969071281,3
42530,6557969071274,1
41288,6557969071342,8
41289,6557969071359,18
41291,6557969071380,5
41292,6557969071496,5
41293,6557969071502,6
41294,6557969071519,5
41295,6557969071526,1
42532,6557969071533,0
41296,6557969073414,14
41297,6557969073421,13
41298,6557969073438,3
41299,6557969073452,5
42533,6557969073445,0
41304,6557969073513,4
41305,6557969073520,1
41306,6557969073537,0
41307,6557969073544,5
42535,6557969073551,0
41313,6557969073612,6
41318,6557969112755,1
41319,6557969112762,2
41320,6557969112786,0
41321,6557969112793,2
41322,6557969112809,1
42568,6557969112816,1
41323,6557969112823,2
41324,6557969112830,2
41325,6557969112847,1
41328,6557969112885,0
41329,6557969112915,4
41330,6557969112939,1
42570,6557969112922,1
41331,6557969112946,3
41332,6557969112960,3
41333,6557969112977,0
41336,6557969113134,6
43494,6557969113202,2
41344,6557969113325,0
41346,6557969113417,2
42575,6557969113394,0
41351,6557969114353,8
41352,6557969114377,5
42578,6557969114360,0
41353,6557969114384,5
41354,6557969114391,4
42579,6557969114407,1
41357,6557969114575,4
41359,6557969114605,1
42585,6557969114599,0
42586,6557969114612,0
41360,6557969139707,4
41361,6557969139714,4
41362,6557969139721,2
41363,6557969139745,4
42603,6557969139738,1
41364,6557969139752,6
41365,6557969139769,5
41366,6557969139783,1
41367,6557969139790,2
41368,6557969139813,4
41369,6557969139820,0
41370,6557969139837,0
41371,6557969139844,1
42605,6557969139806,0
41372,6557969139851,13
41373,6557969139868,16
41376,6557969141717,3
41377,6557969141724,4
41378,6557969141748,2
41379,6557969141755,2
41380,6557969141786,3
41381,6557969141793,3
41382,6557969141809,2
42608,6557969141762,2
42609,6557969141779,1
41401,6557969272305,3
41406,6557969272350,2
41407,6557969272367,5
41411,6557969272404,7
41412,6557969272411,3
41415,6557969272459,4
41419,6557969272503,4
41420,6557969272510,6
41875,6557969145845,0
41882,6557969145913,0
42464,6557969037348,3
42465,6557969037355,4
42466,6557969037362,2
42467,6557969037379,0
42468,6557969037386,0
42517,6557969049082,0
42518,6557969049099,0
42519,6557969049105,0
42520,6557969049112,0
42521,6557969049129,0
42581,6557969114476,0
42582,6557969114483,0
42583,6557969114490,0
42591,6557969122778,0
42592,6557969122808,0
42593,6557969122815,0
42594,6557969122839,0
42595,6557969122846,0
42596,6557969122853,0
42597,6557969122860,0
42924,6557969015353,1
42925,6557969015360,1
42926,6557969015377,0
42927,6557969015384,0
42928,6557969015391,0
42929,6557969015407,1
42935,6557969131039,5
43302,6557969131886,0
42936,6557969131862,0
42937,6557969131879,0
42948,6557969296134,0
42992,6557969074886,4
43006,6557969074312,1
43007,6557969074329,1
43010,6557969074367,1
43011,6557969074374,1
43012,6557969074398,0
43013,6557969074404,1
43015,6557969074428,0
43016,6557969074435,0
43060,6557969148068,0
43062,6557969148082,0
43064,6557969148112,5
43160,6557969046524,0
43186,6557969305386,0
43188,6557969305409,5
43404,6557969296301,0
43403,6557969296288,0
43402,6557969296271,2
43401,6557969296264,0
43405,6557969296318,0
43407,6557969296349,0
43412,6557969043578,0
43413,6557969043585,0
43410,6557969043547,0
43472,6557969140857,0
43473,6557969140864,2
43474,6557969140871,0
43475,6557969140888,0
43476,6557969140895,0
43477,6557969019771,2
43478,6557969019788,0
43497,6557969150276,2
43505,6557969065051,0
43683,6557969286982,0
43686,6557969307953,0
43874,6557969287316,4
43883,6557969287453,4
43990,6557969131237,0
43931,6557969175569,18
43957,6557969299012,0
43972,6557969207901,1
43992,6557969131275,0
43993,6557969131282,0
43994,6557969131299,0
43996,6557969131473,0
43997,6557969131480,0
43999,6557969131626,0
44000,6557969131633,0
44001,6557969131640,0
44011,6557969296424,4
44012,6557969296431,10
44043,6557969213506,1
44074,6557969296547,5
19392,6557968802770,0
26947,6557968865270,0
21233,6557968823584,0
21234,6557968823591,0
21235,6557968823607,0
27546,6557968854328,0
21363,6557968854342,0
33304,6557968854335,0
33305,6557968863603,0
21505,6557968905129,0
21507,6557968890128,0
21508,6557968890135,0
41642,6557968890142,0
41643,6557968890159,0
27756,6557968897554,0
21509,6557968897523,0
21510,6557968897547,0
35161,6557968897530,0
27131,6557968902975,0
21612,6557968902944,0
21613,6557968902951,0
21614,6557968902968,0
21615,6557968902982,0
21616,6557968902999,0
21617,6557968903002,0
21618,6557968903019,0
21623,6557968903064,0
21624,6557968903071,0
21625,6557968903088,0
21626,6557968903095,0
21630,6557968903149,0
21631,6557968903156,0
21632,6557968903163,0
41644,6557968903170,0
21633,6557968903187,0
21634,6557968903194,0
21635,6557968903200,0
21636,6557968903217,0
21641,6557968903262,0
21642,6557968903279,0
21643,6557968903286,0
21644,6557968903293,0
21645,6557968903309,0
21646,6557968903316,0
21647,6557968903323,0
21648,6557968903330,0
21649,6557968905181,0
21650,6557968905198,0
21651,6557968905204,0
21652,6557968905211,0
27835,6557968903378,0
21653,6557968903347,0
21654,6557968903354,0
21655,6557968903361,0
21660,6557968903460,0
21661,6557968903477,0
21662,6557968903484,0
21663,6557968903491,0
21664,6557968903507,0
21665,6557968903514,0
21666,6557968903521,0
21667,6557968903538,0
26989,6557968903576,0
26988,6557968903569,0
21668,6557968903545,0
21669,6557968903552,0
21670,6557968903583,0
21671,6557968903590,0
21672,6557968903606,0
41645,6557968903613,0
21673,6557968903620,0
21674,6557968903637,0
21675,6557968903644,0
21676,6557968903651,0
21681,6557968903705,0
21682,6557968903712,0
21683,6557968903729,0
41646,6557968903736,0
21688,6557968903781,0
21689,6557968903798,0
21690,6557968903804,0
21691,6557968903811,0
21692,6557968903828,0
21693,6557968903835,0
21694,6557968903842,0
21695,6557968903859,0
22216,6557968761190,0
22369,6557968774336,6
30178,6557968782287,0
23396,6557968932088,3
23398,6557968932125,5
23400,6557968932149,14
23467,6557968946474,1
25871,6557968966762,4
23702,6557968967004,0
23785,6557968991313,0
23806,6557968992044,6
23989,6557968997445,5
24255,6557969003695,4
25834,6557969004784,6
25126,6557968995878,1
32804,6557969064740,3
32805,6557969064757,1
32882,6557969105757,1
33029,6557969014011,0
33359,6557969082836,0
33030,6557969015513,0
33031,6557969015520,0
33032,6557969015537,0
33033,6557969082850,0
42378,6557969015544,0
33034,6557969015568,0
33035,6557969015575,0
33036,6557969015582,0
42379,6557969015551,0
42380,6557969082867,0
33044,6557969015711,0
33045,6557969015728,0
33047,6557969015742,0
33048,6557969015759,0
33049,6557969015766,0
33051,6557969015780,0
33052,6557969039663,0
33056,6557969049853,0
33057,6557969020005,0
33058,6557969020012,0
33059,6557969020029,0
33060,6557969020036,0
42414,6557969124758,0
33065,6557969124765,0
33074,6557969022351,0
33076,6557969023723,0
33079,6557969023754,0
33080,6557969023778,0
33081,6557969023785,0
33082,6557969085066,0
33361,6557969023792,0
33085,6557969024409,0
33088,6557969039533,0
33089,6557969039540,0
33090,6557969039557,0
33092,6557969039595,0
33093,6557969039601,0
33096,6557969039632,0
33097,6557969041499,0
33098,6557969041505,0
33099,6557969041512,0
43396,6557969041635,0
33108,6557969041642,0
33109,6557969041666,0
33110,6557969041673,0
42469,6557969041659,0
33112,6557969041840,0
33120,6557969041956,0
33124,6557969041994,0
33125,6557969042014,0
33126,6557969042021,0
33127,6557969042038,0
42470,6557969042007,0
33128,6557969042090,0
33139,6557969042939,0
33141,6557969042953,0
33147,6557969043028,0
33148,6557969043035,0
42471,6557969042991,0
33150,6557969043202,0
33154,6557969043257,0
33155,6557969043264,0
33156,6557969043271,0
33160,6557969043318,0
33170,6557969077627,0
33177,6557969080788,0
33178,6557969080795,0
33179,6557969080818,0
33180,6557969080825,0
42564,6557969080801,0
33181,6557969142486,0
33184,6557969080832,0
33185,6557969080849,0
42565,6557969080863,0
33192,6557969080962,0
33194,6557969080986,0
33207,6557969124833,0
33210,6557969167793,0
33212,6557969167823,0
33611,6557969144831,0
33612,6557969144848,0
33613,6557969144879,0
33614,6557969144886,0
33615,6557969144893,0
41834,6557969145425,0
41835,6557969144855,0
41836,6557969144862,0
33694,6557969067505,3
33927,6557969128015,1
33928,6557969128022,4
33931,6557969128077,5
33932,6557969128084,7
34425,6557969012437,0
34426,6557969012451,0
34427,6557969012468,0
34428,6557969040522,0
34429,6557969012550,0
34430,6557969012574,0
42351,6557969012567,0
42352,6557969012581,0
42353,6557969040553,0
34431,6557969012598,0
34432,6557969012604,0
34433,6557969012628,0
42354,6557969012611,0
42355,6557969039687,0
34436,6557969012697,0
34438,6557969082874,0
34440,6557969012727,0
34441,6557969012741,0
34442,6557969082881,0
34445,6557969013304,0
34446,6557969037829,0
34447,6557969013311,0
34448,6557969013328,0
34449,6557969013335,0
34450,6557969013342,0
34452,6557969013526,0
34456,6557969013564,0
34458,6557969013755,0
34459,6557969013762,0
34461,6557969013786,0
42360,6557969039502,0
34465,6557969013830,0
34466,6557969013847,0
34467,6557969013861,0
34468,6557969039526,0
34472,6557969013915,0
34473,6557969013922,0
34474,6557969013939,0
42363,6557969013946,0
42364,6557969040096,0
34475,6557969014110,0
34476,6557969014127,0
43581,6557969014257,0
43582,6557969014264,0
43583,6557969040102,0
34487,6557969014431,0
34488,6557969014455,0
34489,6557969014462,0
34490,6557969039236,0
42367,6557969014448,0
34492,6557969014585,0
34493,6557969038109,0
34494,6557969014592,0
34496,6557969014622,0
34501,6557969014677,0
34502,6557969014684,0
34503,6557969014707,0
34504,6557969038314,0
42370,6557969014691,0
34507,6557969014738,0
34521,6557969015254,0
34522,6557969015261,0
34523,6557969015278,0
34524,6557969015285,0
34525,6557969015292,0
34526,6557969015308,0
34527,6557969015315,0
34528,6557969015322,0
34530,6557969015346,0
34531,6557969016923,0
34532,6557969016930,0
34533,6557969016947,0
34534,6557969016954,0
34535,6557969016961,0
34536,6557969016978,0
34537,6557969016985,0
34538,6557969046449,0
35277,6557969017197,0
34539,6557969017173,0
34540,6557969017043,0
34541,6557969017050,0
34542,6557969017074,0
34543,6557969046630,0
35076,6557969017067,0
34544,6557969017111,0
35278,6557969017081,0
34545,6557969017135,0
34547,6557969046654,0
35077,6557969017159,0
35281,6557969017128,0
34548,6557969017562,0
34549,6557969017586,0
42381,6557969017579,0
42382,6557969121689,0
34551,6557969017616,0
34552,6557969017623,0
34553,6557969017630,0
34554,6557969121696,0
34555,6557969017654,0
34556,6557969121702,0
42384,6557969017661,0
42385,6557969017678,0
34557,6557969017685,0
34561,6557969017739,0
34562,6557969017753,0
34563,6557969017777,0
42390,6557969017760,0
42391,6557969017784,0
42392,6557969017791,0
42393,6557969049280,0
34564,6557969017807,0
34565,6557969017838,0
