product_id,stok_kodu,miktar
26526,EB2019-KS,7
26518,EB2011-KS,4
26374,BK2215,9
26352,SCB1025-KS,17
26088,BKO3857-KS,10
25950,SGK1051-KS,2
25883,EB1895,3
25569,EB1860,2
25563,EB1854,4
25555,EB1846,7
25535,BS1771,9
25497,EY224,11
25441,EB1775,5
25435,EB1769,12
25139,BS1646,2
25119,BS1626,10
25109,BS1616,11
24932,BKO3789,4
24731,BB1856,3
24663,BKO3698,5
24606,BKO3641,14
24603,BKO3638,10
24600,BKO3635,20
24593,BKO3628,3
24466,BS1608,2
24448,EB1738,1
24381,EB1721,10
24380,EB1720,6
24379,EB1719,6
24372,EB1712,10
24328,EB1702,8
24300,GG513,300
24191,BRS281,27
24183,BRS273,14
24159,BRS249,24
24152,BRS242,9
24151,BRS241,16
24127,BRS216,19
24110,BRS199,9
24107,BRS196,10
23571,TSH927,4
23570,TSH926,16
23524,TSH892,9
23459,GG475,5
23321,EB1628,3
23076,EB1512,3
23030,EB1556,7
22990,EB1516,7
22798,EB1458,6
22464,BKP3130,1
22391,BS1575,6
22309,EY175,8
22233,BS1545,7
21855,BKO3234,18
21558,EB1380,5
21523,ERK424,8
21247,EKP134,1
21242,EKP129,21
21233,EKP120,9
21140,BS1478,5
20887,SN331,9
20685,HH355,9
20625,BS1444,1
20599,BS1418,4
19836,SN280,16
18548,EY157,7
17979,EY102,7
17859,EY131,4
17857,EY129,15
17844,EY116,10
17842,EY114,13
17831,EY103,1
17761,TSH664,1
17549,BLDV189,3
17520,BLDV160,6
15908,BKP2534,3
15209,BS1012,10
12112,GG281,5
12112,GG281,5
10753,"Clariss Kutu",828
9710,BKO1751,12
9046,BKO1599,15
7580,BB972,36
7196,EB749,7
7194,EB747,3
7193,EB746,1
6671,BKO1276,2
5952,EB903,5
5637,BB620,5
3405,EB394,5
1192,BKO235,3
18,BRS80,5
29774,BK2532,5
29773,BK2531,5
29772,EK1200,5
29642,BK2516,11
29641,BK2515,11
29622,BK2496,5
29619,BK2493,6
29613,BK2487,1
29612,BK2486,16
29610,EB2584-KS,1
29559,EB2533-KS,10
29540,EK1158,6
29539,EK1157,7
29538,EK1156,7
29537,EK1155,6
29536,EK1154,6
29535,EK1153,5
29530,EK1148,7
29525,EK1143,8
29521,EK1139,3
29339,BK2484,10
29335,BK2480,10
29329,BK2474,3
29326,BK2471,4
29320,BK2465,6
29292,ERK757-KS,57
29284,ERK749-KS,48
29278,ERK743-KS,29
29270,ERK735-KS,28
29268,ERK733-KS,32
29265,ERK730-KS,30
29072,BYK1046-KS,22
29061,BYK1035-KS,15
29059,BYK1033-KS,4
29045,BYK1019-KS,8
29043,BYK1017-KS,11
29042,BYK1016-KS,15
28952,EB2492-KS,15
28940,EB2480-KS,11
28913,EB2453-KS,9
28870,BK2433,2
28813,HH945-KS,9
28593,EB2374,6
28580,EB2361-KS,0
28548,BB2391-KS,4
28539,BS2026-KS,5
28529,BS2016-KS,8
28528,BS2015-KS,1
28518,ES1498-KS,2
28503,ES1492-KS,1
28502,ES1491-KS,7
28501,ES1490-KS,5
28500,ES1489-KS,8
28499,ES1488-KS,4
28498,ES1487-KS,9
28496,ES1486-KS,10
28473,ES1482-KS,4
28472,ES1481-KS,5
28471,ES1480-KS,6
28447,ES1463-KS,11
28431,ES1452-KS,8
28428,ES1450-KS,10
28426,ES1448-KS,10
28422,ES1446-KS,9
28407,ES1435-KS,3
28306,EB2243-KS,9
28284,BK2401,1
28276,EK1098,6
28238,BS2002-KS,9
28237,BS2001-KS,3
28210,BK2392,10
28208,BK2390,8
28180,BS1989-KS,0
28179,BS1988-KS,14
28171,BS1980-KS,4
28170,BS1979-KS,11
28113,ES1408-KS,5
28112,ES1407-KS,3
28091,EG659-KS,4
28090,EG658-KS,4
28055,BS1956-KS,9
28044,BS1945-KS,9
27987,BB1979-KS,1
27974,BKP4208-KS,10
27970,BKP4204-KS,14
27956,EB2214-KS,71
27954,EK1077,12
27915,BY826-KS,27
27907,BY818-KS,21
27786,ES1347-KS,5
27780,ES1341-KS,8
27731,ES1317-KS,2
27707,ES1293-KS,1
27706,ES1292-KS,2
27703,ES1289-KS,1
27701,ES1287-KS,7
27700,ES1286-KS,11
27691,ES1277-KS,4
27688,BS1924-KS,0
27687,BS1923-KS,5
27681,BS1918-KS,6
27680,BS1917-KS,6
27679,BS1916-KS,11
27666,BS1903-KS,3
27595,ERK632-KS,13
27590,ERK627-KS,17
27565,ERK602-KS,0
27548,ERK585-KS,21
27532,ERK569-KS,1
27519,ERK556-KS,10
27484,BKO4044-KS,50
27476,BKO4036-KS,7
27420,BS1880-KS,6
27419,BS1879-KS,2
27418,BS1878-KS,7
27412,BS1872-KS,7
27410,BS1870-KS,6
27319,EB2193-KS,1
27169,BS1865-KS,6
27168,BS1864-KS,6
27101,HH813-KS,25
26963,BS1857-KS,2
26962,BS1856-KS,5
26959,BS1853-KS,8
26923,BKO3980-KS,31
26901,BKO3958-KS,10
26784,SN449-KS,1
26752,SN417-KS,14
26725,SN391-KS,4
26683,SGK1139-KS,0
26620,SGK1135-KS,0
26619,SGK1134-KS,1
26618,SGK1133-KS,1
26617,SGK1132-KS,7
26613,SGK1128-KS,0
26610,SGK1125-KS,2
26598,EB2091-KS,4
26541,EB2034-KS,6
26526,EB2019-KS,6
26523,EB2016-KS,1
26406,SGK1120-KS,0
26222,ERK489-KS,13
26193,BS1815-KS,5
26150,BKP3967-KS,3
26143,BKP3960-KS,3
25981,SGK1082-KS,8
25979,SGK1080-KS,8
25930,BS1780-EB,3
25886,EB1898,7
25880,EB1892,10
25871,EB1883,9
25689,SGK1028,7
25646,BB1896,11
25633,BB1882,9
25615,BKO3868,23
25603,BKO3858,22
25563,EB1854,3
25557,EB1848,1
25497,EY224,10
25302,BS1706,8
25247,BS1694,12
25153,BS1660,7
25121,BS1628,14
24865,BKP3710,4
24861,BKP3706,7
24382,EB1722,7
24378,EB1718,4
24372,EB1712,9
24328,EB1702,7
24301,GG514,131
24181,BRS271,14
24094,EY206,1
24017,BKP3686,2
24015,BKP3684,5
23906,EB1685,3
23031,EB1557,10
22488,TSH822,3
22210,BS1523,11
21818,BB1704,9
21572,EB1395,0
21558,EB1380,4
21523,ERK424,7
21250,EKP137,14
21087,ERK335,20
20887,SN331,8
20440,GG455,4
18554,EY163,1
18216,EY143,19
17857,EY129,13
17597,BLDV226,4
13610,ERK171,3
13604,ERK164,7
11751,BS804,15
10753,"Clariss Kutu",819
8443,BKO1536,5
7077,BB962,3
3405,EB394,4
29776,BK2534,5
29686,BYK1068-KS,94
29648,BK2522,11
29627,BK2501,5
29615,BK2489,0
29559,EB2533-KS,9
29538,EK1156,6
29521,EK1139,2
29341,EB2506-KS,22
29332,BK2477,5
29298,ERK763-KS,0
29172,HH1062-KS,8
29045,BYK1019-KS,5
29042,BYK1016-KS,14
28954,EB2494-KS,4
28930,EB2470-KS,1
28841,BB2431-KS,12
28831,HH963-KS,1
28829,HH961-KS,8
28713,BKP4279-KS,6
28565,EB2346-KS,16
28346,BB2375-KS,5
28305,EB2242-KS,10
28161,BY843-KS,28
28139,BKP4238-KS,9
28100,ES1394-KS,5
27981,BKP4215-KS,19
27970,BKP4204-KS,12
27746,HH878-KS,0
27229,BB1960-KS,15
27187,HH859-KS,27
27078,BKP4021-KS,11
27069,BKP4012-KS,1
26985,BK2318,0
26574,EB2067-KS,0
26572,EB2065-KS,5
26374,BK2215,8
26166,BS1793-KS,9
26135,BKP3952-KS,16
25824,BY333,21
25439,EB1773,0
24878,EY209,16
24304,GG517,317
24299,GG512,130
24111,BRS200,12
23459,GG475,4
23070,EB1506,9
22332,EY198,2
22183,BKP3154,18
22182,BKP3153,15
21855,BKO3234,17
21579,EB1402,19
21250,EKP137,13
21247,EKP134,0
21140,BS1478,4
21072,BKP2997,1
21049,BKP2976,1
20056,BS1359,12
19764,ES999,2
18758,EB1334,0
18752,EB1328,18
17846,EY118,48
15343,BKP2222,2
15247,BKP2216,3
11424,BKP1730,0
10707,BKP1424,1
6343,AN204,2
5956,EB908,4
29776,BK2534,1
29772,EK1200,4
29770,EK1198,5
29769,EK1197,4
29768,EK1196,4
29767,EK1195,4
29766,EK1194,5
29765,EK1193,4
29680,BYK1062-KS,9
29650,BK2524,9
29639,BK2513,11
29637,BK2511,11
29628,BK2502,1
29625,BK2499,18
29622,BK2496,3
29613,BK2487,0
29611,EB2585-KS,3
29598,EB2572-KS,11
29592,EB2566-KS,11
29587,EB2561-KS,11
29559,EB2533-KS,8
29556,EB2530-KS,7
29553,EB2527-KS,8
29544,EB2518-KS,8
29521,EK1139,1
29332,BK2477,4
29330,BK2475,4
29328,BK2473,2
29320,BK2465,4
29312,BK2457,13
29300,ERK765-KS,15
29299,ERK764-KS,27
29290,ERK755-KS,58
29286,ERK751-KS,40
29279,ERK744-KS,31
29272,ERK737-KS,31
29259,ERK724-KS,47
29200,HH1090-KS,6
29147,HH1037-KS,7
29140,HH1030-KS,3
29072,BYK1046-KS,23
29061,BYK1035-KS,17
29059,BYK1033-KS,1
29045,BYK1019-KS,3
29043,BYK1017-KS,9
29042,BYK1016-KS,13
29038,BYK1012-KS,6
28987,BYK961-KS,17
28965,EB2505-KS,0
28963,EB2503-KS,6
28957,EB2497-KS,6
28955,EB2495-KS,0
28954,EB2494-KS,3
28947,EB2487-KS,0
28941,EB2481-KS,2
28937,EB2477-KS,9
28936,EB2476-KS,1
28935,EB2475-KS,1
28928,EB2468-KS,10
28883,BK2446,4
28877,BK2440,8
28872,BK2435,1
28865,BK2428,3
28859,BK2422,17
28858,BK2421,4
28857,BK2420,9
28845,BB2435-KS,7
28844,BB2434-KS,2
28842,BB2432-KS,2
28839,BB2429-KS,11
28838,EB2452,53
28822,HH954-KS,12
28817,HH949-KS,6
28754,BKO4175-KS,0
28753,BKO4174-KS,3
28752,BKO4173-KS,7
28745,BKO4166-KS,6
28688,BKO4106-KS,6
28687,BKO4105-KS,7
28681,BKO4099-KS,4
28680,BKO4098-KS,14
28671,BKO4089-KS,12
28586,EB2367-KS,16
28577,EB2358-KS,16
28565,EB2346-KS,15
28548,BB2391-KS,2
28546,BB2389-KS,7
28542,BB2385-KS,12
28532,BS2019-KS,9
28529,BS2016-KS,7
28514,ES1496-KS,2
28503,ES1492-KS,12
28501,ES1490-KS,4
28472,ES1481-KS,4
28471,ES1480-KS,5
28470,ES1479-KS,1
28467,ES1476-KS,9
28461,ES1474-KS,10
28460,ES1473-KS,9
28457,ES1471-KS,2
28451,ES1466-KS,2
28444,ES1460-KS,9
28433,ES1454-KS,3
28429,ES1451-KS,9
28422,ES1446-KS,8
28409,ES1437-KS,5
28407,ES1435-KS,2
28375,EK1125,1
28332,EB2269-KS,4
28330,EB2267-KS,0
28329,EB2266-KS,4
28325,EB2262-KS,23
28317,EB2254-KS,9
28287,BK2404,7
28236,BS2000-KS,11
28233,BS1997-KS,13
28231,BS1995-KS,18
28227,BS1991-KS,15
28215,BK2397,4
28209,BK2391,15
28187,BK2375,7
28170,BS1979-KS,10
28169,BS1978-KS,11
28159,BY841-KS,66
28158,BY840-KS,3
28123,BKP4222-KS,5
28118,BKP4217-KS,8
28116,ES1411-KS,5
28115,ES1410-KS,0
28113,ES1408-KS,4
28107,ES1402-KS,8
28091,EG659-KS,5
28090,EG658-KS,5
28067,BS1968-KS,3
28062,BS1963-KS,7
28033,BS1934-KS,11
28027,BS1928-KS,9
27974,BKP4208-KS,11
27970,BKP4204-KS,13
27920,BY831-KS,8
27915,BY826-KS,25
27914,BY825-KS,25
27909,BY820-KS,4
27832,BK2340,7
27821,ES1378-KS,5
27819,BK2330,2
27804,ES1365-KS,10
27763,ES1324-KS,5
27737,ES1323-KS,8
27732,ES1318-KS,4
27724,ES1310-KS,8
27692,ES1278-KS,6
27687,BS1923-KS,4
27681,BS1918-KS,5
27680,BS1917-KS,5
27671,BS1908-KS,2
27664,BS1901-KS,4
27648,BS1885-KS,2
27614,ERK651-KS,7
27593,ERK630-KS,2
27562,ERK599-KS,0
27548,ERK585-KS,16
27540,ERK577-KS,14
27539,ERK576-KS,6
27529,ERK566-KS,16
27520,ERK557-KS,10
27519,ERK556-KS,9
27487,BKO4047-KS,41
27485,BKO4045-KS,37
27483,BKO4043-KS,0
27480,BKO4040-KS,1
27479,BKO4039-KS,49
27476,BKO4036-KS,6
27371,GG615-KS,5
27315,EB2189-KS,1
27313,EB2187-KS,8
27304,EB2178-KS,4
27295,EB2169-KS,8
27277,EB2151-KS,0
27216,BB1947-KS,19
27210,BB1941-KS,12
27086,BKP4029-KS,3
27075,BKP4018-KS,12
27063,BKP4006-KS,13
26959,BS1853-KS,7
26958,BS1852-KS,21
26954,BS1848-KS,12
26921,BKO3978-KS,12
26912,BKO3969-KS,11
26909,BKO3966-KS,4
26907,BKO3964-KS,11
26901,BKO3958-KS,7
26887,BKO3944-KS,10
26861,ES1169-KS,1
26839,BK2296,13
26821,BKP3992-KS,8
26619,SGK1134-KS,0
26617,SGK1132-KS,6
26572,EB2065-KS,3
26541,EB2034-KS,4
26518,EB2011-KS,2
26508,EB2001-KS,8
26374,BK2215,6
26352,SCB1025-KS,16
26220,ERK487-KS,8
26214,ERK481-KS,10
26188,BS1813-KS,3
26167,BS1794-KS,5
26165,BS1792-KS,1
26164,BS1791-KS,1
26150,BKP3967-KS,5
26148,BKP3965-KS,2
26143,BKP3960-KS,5
26141,BKP3958-KS,2
26088,BKO3857-KS,8
26087,BKO3856-KS,5
26082,BKO3851-KS,34
26048,ES1128-KS,3
26001,SGK1102-KS,3
25995,SGK1096-KS,4
25988,SGK1089-KS,7
25983,SGK1084-KS,0
25949,SGK1050-KS,0
25939,ES1117,8
25929,BS1779-EB,15
25898,EB1910,5
25877,EB1889,8
25848,BY357,17
25818,BKP3948,11
25689,SGK1028,6
25687,SGK1026,3
25681,SGK1020,0
25617,BKO3870,3
25616,BKO3869,22
25615,BKO3868,15
25610,BKO3862,11
25609,BKO3864,7
25603,BKO3858,14
25573,EB1864,4
25559,EB1850,6
25497,EY224,5
25448,EB1782,29
25441,EB1775,4
25403,BKP3829,6
25309,BS1713,327
25302,BS1706,7
25301,BS1705,17
25162,BS1669,11
25153,BS1660,6
25141,BS1648,12
25139,BS1646,1
25121,BS1628,11
25116,BS1623,10
25114,BS1621,3
24917,BKO3774,2
24913,BKO3770,1
24912,BKO3769,6
24879,EY210,5
24865,BKP3710,5
24861,BKP3706,9
24743,BKO3429,7
24701,BB1826,5
24659,BKO3694,11
24603,BKO3638,9
24570,BKO3599,0
24461,BS1603,9
24458,BS1600,17
24378,EB1718,3
24372,EB1712,8
24322,EB1696,4
24302,GG515,162
24301,GG514,130
24116,BRS205,20
24035,HH750,0
24015,BKP3684,6
24007,BKP3676,4
23941,ERK438,7
23886,BKO3417,11
23789,ES1089,8
23524,TSH892,6
23498,BK2048,3
23459,GG475,7
22991,EB1517,1
22493,TSH827,1
22309,EY175,6
22294,BK1951,4
21900,BKO3274,2
21889,BKO3263,1
21882,BKO3312,59
21880,BKO3310,33
21879,BKO3252,27
21855,BKO3234,16
21822,BB1707,5
21646,BB1633,13
21574,EB1397,19
21523,ERK424,5
21084,BKP3009,10
20875,SN319,17
20869,SN313,10
20609,BS1428,15
20110,BS1385,9
20108,BKP2826,5
20034,BKO3212,11
19714,WOZAJ-M,66
19044,BKO3046,24
19042,BKO3045,36
19038,BKO3041,35
18659,BS1205,7
18299,BKO2977,12
18112,EBR116,4
17860,EY132,4
17858,EY130,17
17857,EY129,12
17851,EY123,0
17846,EY118,47
17844,EY116,9
17837,EY109,10
17597,BLDV226,3
17526,BLDV166,3
17516,BLDV156,1
17066,BR241,4
17053,BR228,12
15444,BS1043,1
15438,BS1037,14
15220,BKP2189,5
14933,BKP2147,5
13360,HH185,22
13211,BKO2302,23
13206,BKO2297,1
13156,BKO2247,22
11872,BS855,6
11020,BKP1661,1
10753,"Clariss Kutu",797
9714,BKO1755,4
9668,BKO1818,8
9600,BKP1321,1
9373,BKP1293,2
7196,EB749,5
7194,EB747,2
6972,AN131,3
6969,AN184,5
3082,"HH 102",1
542,EBK102,7
29773,BK2531,4
29745,BKP4481-KS,7
29736,BKP4472-KS,7
29728,BKP4464-KS,7
29710,BYK1092-KS,33
29695,BYK1077-KS,92
29650,BK2524,8
29622,BK2496,2
29608,EB2582-KS,8
29553,EB2527-KS,7
29401,BKP4372-KS,7
29400,BKP4371-KS,7
29339,BK2484,9
29335,BK2480,9
29332,BK2477,3
29317,BK2462,5
29315,BK2460,1
29303,ERK768-KS,23
29302,ERK767-KS,26
29293,ERK758-KS,58
29292,ERK757-KS,56
29291,ERK756-KS,53
29290,ERK755-KS,57
29289,ERK754-KS,58
29288,ERK753-KS,46
29284,ERK749-KS,47
29283,ERK748-KS,58
29282,ERK747-KS,49
29281,ERK746-KS,6
29220,BKP4298-KS,7
29217,BKP4295-KS,6
29211,BKP4289-KS,7
29203,BKP4281-KS,7
29202,BKP4280-KS,5
29136,HH1026-KS,4
29076,BYK1050-KS,4
29074,BYK1048-KS,11
29072,BYK1046-KS,22
29061,BYK1035-KS,15
29006,BYK980-KS,24
28939,EB2479-KS,8
28857,BK2420,8
28845,BB2435-KS,6
28844,BB2434-KS,1
28829,HH961-KS,7
28824,HH956-KS,6
28745,BKO4166-KS,3
28732,SN457-KS,9
28690,BKP4256-KS,18
28671,BKO4089-KS,11
28613,EB2394,4
28577,EB2358-KS,15
28565,EB2346-KS,13
28561,BB2404-KS,1
28541,BB2384-KS,11
28539,BS2026-KS,4
28534,BS2021-KS,4
28526,BS2013-KS,7
28503,ES1492-KS,11
28499,ES1488-KS,3
28488,ES1483-KS,6
28459,ES1472-KS,3
28455,ES1470-KS,11
28451,ES1466-KS,1
28443,ES1459-KS,8
28409,ES1437-KS,4
28347,BB2376-KS,3
28332,EB2269-KS,3
28330,EB2267-KS,54
28314,EB2251-KS,9
28311,EB2249-KS,6
28287,BK2404,5
28233,BS1997-KS,12
28229,BS1993-KS,15
28227,BS1991-KS,14
28224,ERK667-KS,15
28223,ERK666-KS,21
28221,ERK664-KS,9
28219,ERK662-KS,12
28217,ERK660-KS,22
28211,BK2393,6
28182,BK2370,16
28170,BS1979-KS,8
28116,ES1411-KS,4
28113,ES1408-KS,3
28112,ES1407-KS,2
28091,EG659-KS,4
28090,EG658-KS,3
28066,BS1967-KS,21
27977,BKP4211-KS,11
27976,BKP4210-KS,16
27974,BKP4208-KS,10
27970,BKP4204-KS,12
27966,BKP4200-KS,11
27964,BKP4198-KS,14
27922,BK2355,2
27915,BY826-KS,24
27910,BY821-KS,14
27896,ES1388-KS,18
27888,ES1381-KS,28
27884,BK2345,7
27823,BK2331,4
27818,ES1376-KS,9
27807,ES1368-KS,2
27790,ES1351-KS,5
27783,ES1344-KS,1
27779,ES1340-KS,5
27777,ES1338-KS,9
27768,ES1329-KS,4
27698,ES1284-KS,7
27675,BS1912-KS,3
27664,BS1901-KS,3
27657,BS1894-KS,2
27656,BS1893-KS,4
27648,BS1885-KS,1
27633,CBS367-KS,9
27613,ERK650-KS,19
27588,ERK625-KS,10
27587,ERK624-KS,11
27548,ERK585-KS,14
27544,ERK581-KS,6
27539,ERK576-KS,4
27536,ERK573-KS,7
27531,ERK568-KS,7
27527,ERK564-KS,17
27524,ERK561-KS,9
27519,ERK556-KS,7
27485,BKO4045-KS,36
27421,BS1881-KS,3
27411,BS1871-KS,9
27409,BS1869-KS,9
27295,EB2169-KS,4
27290,EB2164-KS,2
27218,BB1949-KS,9
27211,BB1942-KS,2
27210,BB1941-KS,11
27187,HH859-KS,24
27091,HH803-KS,12
27055,BKP3998-KS,26
27015,EK1053,7
26971,BK2306,1
26959,BS1853-KS,6
26958,BS1852-KS,20
26956,BS1850-KS,11
26954,BS1848-KS,11
26952,BS1846-KS,16
26932,BKO3989-KS,19
26931,BKO3988-KS,12
26924,BKO3981-KS,22
26921,BKO3978-KS,11
26920,BKO3977-KS,4
26913,BKO3970-KS,25
26909,BKO3966-KS,3
26908,BKO3965-KS,12
26907,BKO3964-KS,10
26901,BKO3958-KS,6
26896,BKO3953-KS,7
26887,BKO3944-KS,9
26818,BKP3989-KS,3
26805,BKO3927-KS,10
26803,BKO3925-KS,18
26802,BKO3924-KS,11
26800,BKO3922-KS,16
26389,BK2231,14
26336,BS1828-KS,10
26214,ERK481-KS,9
26210,ERK477-KS,24
26150,BKP3967-KS,3
26148,BKP3965-KS,1
26143,BKP3960-KS,3
26141,BKP3958-KS,1
26087,BKO3856-KS,4
25991,SGK1092-KS,2
25871,EB1883,8
25810,BKP3941,2
25717,BKP3918,4
25716,BKP3917,6
25641,BB1890,7
25609,BKO3864,6
25570,EB1861,6
25564,EB1855,1
25558,EB1849,3
25535,BS1771,8
25464,ERK489,9
25448,EB1782,28
25445,EB1779,14
25441,EB1775,3
25300,BS1704,8
25247,BS1694,11
25243,BS1690,6
25164,BS1671,19
25162,BS1669,10
25141,BS1648,11
24995,ERK453,1
24865,BKP3710,4
24861,BKP3706,7
24600,BKO3635,19
24596,BKO3631,18
24466,BS1608,1
24322,EB1696,3
24300,GG513,299
24017,BKP3686,1
24015,BKP3684,5
24007,BKP3676,2
23940,ERK437,10
23524,TSH892,5
23459,GG475,3
22671,EK909,6
22614,HH589,6
22309,EY175,5
21917,BKO3298,6
21901,BKO3275,2
21900,BKO3274,1
21855,BKO3234,12
21765,BB1677,1
21590,ES1029,3
21523,ERK424,4
21506,ERK407,1
21505,ERK406,2
21241,EKP128,4
21093,ERK341,3
21087,ERK335,19
20979,ERK329,1
20969,ERK319,4
20968,ERK318,7
20961,ERK311,4
20949,ERK299,7
20838,SN302,4
20805,ERK253,2
20804,ERK254,8
20791,ERK267,7
20790,ERK268,6
20781,ERK277,2
20107,BKP2825,9
20101,BKP2819,6
19894,BB1515,11
19735,ES982,2
19556,LBS286,1
19167,BB1475,1
18898,BKO2950,2
18652,BS1198,13
18553,EY162,7
18510,SGK741,3
18208,EY134,1
17859,EY131,3
17520,BLDV160,5
13615,ERK176,6
13610,ERK171,2
13600,ERK160,2
13379,HH204,6
13211,BKO2302,22
11038,BKP1679,3
10910,BKP1386,38
10909,BKP1385,19
10753,"Clariss Kutu",795
10550,BKP1445,1
9961,SN233,1
9668,BKO1818,7
9380,BKP1300,7
9335,BKP1257,5
7480,BKP967,4
7196,EB749,3
7156,EB741,1
3405,EB394,3
29699,BYK1081-KS,95
29628,BK2502,13
29622,BK2496,10
29555,EB2529-KS,9
29553,EB2527-KS,6
29530,EK1148,6
29330,BK2475,5
29320,BK2465,5
29312,BK2457,14
29262,ERK727-KS,27
29059,BYK1033-KS,2
28939,EB2479-KS,7
28924,EB2464-KS,8
28877,BK2440,9
28872,BK2435,3
28865,BK2428,4
28859,BK2422,16
28858,BK2421,3
28843,BB2433-KS,7
28681,BKO4099-KS,3
28554,BB2397-KS,5
28543,BB2386-KS,16
28492,EB2325,3
28465,EB2309,5
28349,BB2378-KS,5
28285,BK2402,0
28202,BK2384,4
28184,BK2372,12
28176,BS1985-KS,17
28174,BS1983-KS,16
28159,BY841-KS,65
28103,ES1398-KS,4
28099,ES1395-KS,1
28092,EG660-KS,1
28079,EG647-KS,4
27922,BK2355,3
27920,BY831-KS,7
27912,BY823-KS,15
27823,BK2331,3
27736,ES1322-KS,2
27675,BS1912-KS,2
27598,ERK635-KS,1
27592,ERK629-KS,14
27582,ERK619-KS,1
27539,ERK576-KS,1
27536,ERK573-KS,5
27529,ERK566-KS,14
27520,ERK557-KS,8
27479,BKO4039-KS,38
27313,EB2187-KS,7
27281,EB2155-KS,9
27216,BB1947-KS,18
27118,HH830-KS,0
27062,BKP4005-KS,13
27061,BKP4004-KS,2
26954,BS1848-KS,10
26913,BKO3970-KS,24
26909,BKO3966-KS,2
26879,BKO3936-KS,9
26839,BK2296,12
26709,ERK508-KS,0
26569,EB2062-KS,6
26541,EB2034-KS,3
26509,EB2002-KS,4
26342,BS1834-KS,8
26340,BS1832-KS,3
26189,BS1814-KS,9
25932,BS1782,4
25586,EB1877,3
25561,EB1852,6
25535,BS1771,9
25449,EB1783,17
25448,EB1782,26
25441,EB1775,1
25289,BS1753,7
25279,BS1742,5
25259,BS1721,14
25149,BS1656,12
25147,BS1654,9
25146,BS1653,9
25121,BS1628,9
25111,BS1618,11
24460,BS1602,3
24297,GG510,212
24183,BRS273,13
24015,BKP3684,4
23536,TSH904,17
23524,TSH892,4
23058,EB1499,17
22405,BKP3066,2
21880,BKO3310,23
21855,BKO3234,11
21822,BB1707,4
21646,BB1633,12
21101,ERK349,4
20841,SN305,4
20407,BKP2956,10
20108,BKP2826,4
20056,BS1359,11
19690,BK1787,2
19270,BS1248,9
19084,ES943,0
19006,BKO3079,1
18221,EY148,3
18119,EBR123,13
18071,LBS214,1
17841,EY113,8
10974,BKP1615,1
10753,"Clariss Kutu",793
7387,BLZ102,32
6715,BB905,9
3798,BKP554,1
29774,BK2532,4
29697,BYK1079-KS,59
29696,BYK1078-KS,94
29687,BYK1069-KS,35
29679,BYK1061-KS,72
29652,BK2526,11
29650,BK2524,7
29628,BK2502,12
29608,EB2582-KS,7
29604,EB2578-KS,11
29553,EB2527-KS,5
29515,EK1133,11
29330,BK2475,4
29284,ERK749-KS,46
29052,BYK1026-KS,19
29038,BYK1012-KS,5
29012,BYK986-KS,27
28958,EB2498-KS,5
28952,EB2492-KS,14
28809,AN229-KS,0
28711,BKP4277-KS,5
28577,EB2358-KS,14
28565,EB2346-KS,10
28554,BB2397-KS,3
28531,BS2018-KS,11
28529,BS2016-KS,8
28525,BS2012-KS,3
28510,ES1494-KS,8
28471,ES1480-KS,2
28167,BS1976-KS,15
28152,BKP4251-KS,7
28122,BKP4221-KS,10
28113,ES1408-KS,1
28071,BS1972-KS,10
28058,BS1959-KS,20
27991,HH916-KS,8
27979,BKP4213-KS,18
27915,BY826-KS,23
27905,BY816-KS,17
27898,BK2349,13
27819,BK2330,1
27702,ES1288-KS,10
27682,BS1919-KS,10
27663,BS1900-KS,6
27660,BS1897-KS,12
27610,ERK647-KS,15
27581,ERK618-KS,14
27295,EB2169-KS,3
27294,EB2168-KS,13
27279,EB2153-KS,3
26965,BKO4001-KS,11
26963,BS1857-KS,20
26774,SN439-KS,1
26581,EB2074-KS,3
26509,EB2002-KS,3
26508,EB2001-KS,7
26343,SCB1016-KS,22
26340,BS1832-KS,1
26161,BS1788-KS,18
25946,SGK1047-KS,3
25945,SGK1046-KS,6
25589,EB1880,5
25497,EY224,2
25448,EB1782,25
25445,EB1779,13
25308,BS1712,12
25302,BS1706,8
25162,BS1669,9
25160,BS1667,13
25142,BS1649,13
25132,BS1639,11
24912,BKO3769,5
24611,BKO3646,23
24141,BRS231,12
22441,BKP3105,20
22405,BKP3066,1
21882,BKO3312,58
21822,BB1707,16
21530,ERK431,5
21245,EKP132,21
20887,SN331,7
20826,SN290,17
20599,BS1418,5
18221,EY148,23
18218,EY145,5
17843,EY115,23
17164,BR336,3
13538,HZM111,2320
10753,"Clariss Kutu",787
10716,BKP1537,1
10557,BKP1452,0
9977,MSK101,7
8888,SGK446,9
7580,BB972,35
29286,ERK751-KS,38
29270,ERK735-KS,27
29018,BYK992-KS,21
28721,BB2407-KS,16
28600,EB2381,5
28588,EB2369-KS,13
28579,EB2360-KS,15
27909,BY820-KS,3
27624,CBS358-KS,8
27610,ERK647-KS,14
27175,HH847-KS,13
27100,HH812-KS,11
25823,BY332,5
25141,BS1648,10
24110,BRS199,8
23571,TSH927,3
23524,TSH892,3
22694,HH618,10
21128,ERK372,6
18218,EY145,4
18216,EY143,18
17762,TSH665,6
13360,HH185,21
10753,"Clariss Kutu",786
7164,EB848,3
3883,BKP645,2
29805,ES1566-KS,1
29803,BK2555,11
29799,BK2551,11
